ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
27,1965-1966,Johnny Egan,PG,27,27-30,BAL,69,,23.0,3.7,8.1,0.455,,,0.0,3.7,8.1,0.455,0.455,2.4,3.1,0.765,,,2.6,3.8,,,,2.4,9.8,-1.0,8.7
28,1965-1966,Leroy Ellis,C,25,23-26,LAL,80,,27.7,4.9,11.6,0.424,,,0.0,4.9,11.6,0.424,0.424,2.3,3.2,0.727,,,9.2,0.9,,,,2.9,12.2,-1.0,11.8
29,1965-1966,Wayne Embry,C,28,27-30,CIN,80,,23.5,2.9,7.1,0.411,,,0.0,2.9,7.1,0.411,0.411,1.8,2.9,0.603,,,6.6,1.0,,,,3.6,7.6,-1.0,6.3
30,1965-1966,Keith Erickson,SF,21,18-22,SFW,64,,10.1,1.5,4.2,0.356,,,0.0,1.5,4.2,0.356,0.356,0.7,1.0,0.662,,,2.5,0.6,,,,1.4,3.6,-1.0,2.3
31,1965-1966,John Fairchild,SF,22,18-22,LAL,30,,5.7,0.8,3.0,0.258,,,0.0,0.8,3.0,0.258,0.258,0.5,0.7,0.7,,,1.5,0.4,,,,1.1,2.0,-1.0,0.4
32,1965-1966,Mike Farmer,SF,29,27-30,STL,9,,8.8,1.4,3.3,0.433,,,0.0,1.4,3.3,0.433,0.433,0.4,0.6,0.8,,,2.0,0.7,,,,1.1,3.3,-1.0,2.8
33,1965-1966,Bob Ferry,C,28,27-30,BAL,66,,18.6,2.8,6.9,0.411,,,0.0,2.8,6.9,0.411,0.411,1.6,2.4,0.669,,,5.1,1.7,,,,2.0,7.3,-1.0,7.2
34,1965-1966,Will Frazier,PF,23,23-26,SFW,2,,4.5,0.0,2.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.5,,,2.5,0.5,,,,0.5,0.5,-1.0,0.5
35,1965-1966,Dave Gambee,SF,28,27-30,PHI,72,,14.8,2.3,6.1,0.384,,,0.0,2.3,6.1,0.384,0.384,2.2,2.6,0.85,,,3.8,1.0,,,,2.6,6.9,-1.0,4.9
36,1965-1966,Tom Gola,SG,33,31-34,NYK,74,1.0,15.2,1.6,3.7,0.45,,,0.0,1.6,3.7,0.45,0.45,1.1,1.4,0.781,,,3.9,2.6,,,,2.8,4.4,-1.0,5.7
37,1965-1966,Gail Goodrich,SG,22,18-22,LAL,65,,15.5,3.1,7.7,0.404,,,0.0,3.1,7.7,0.404,0.404,1.6,2.3,0.691,,,2.0,1.6,,,,1.6,7.8,-1.0,4.5
38,1965-1966,Johnny Green,PF,32,31-34,TOT,79,,20.8,4.5,8.5,0.536,,,0.0,4.5,8.5,0.536,0.536,2.6,4.9,0.521,,,8.2,1.4,,,,2.3,11.6,-1.0,12.6
38,1965-1966,Johnny Green,PF,32,31-34,NYK,7,7.0,29.7,6.1,11.3,0.544,,,0.0,6.1,11.3,0.544,0.544,2.1,4.4,0.484,,,10.6,1.6,,,,3.0,14.4,-1.0,16.1
38,1965-1966,Johnny Green,PF,32,31-34,BAL,72,,20.0,4.4,8.2,0.535,,,0.0,4.4,8.2,0.535,0.535,2.6,5.0,0.524,,,7.9,1.3,,,,2.3,11.3,-1.0,12.0
39,1965-1966,Si Green,G-F,32,31-34,BOS,10,,9.2,1.2,3.1,0.387,,,0.0,1.2,3.1,0.387,0.387,0.8,1.6,0.5,,,1.1,0.9,,,,1.6,3.2,-1.0,0.9
40,1965-1966,Hal Greer,SG,29,27-30,PHI,80,,41.6,8.8,19.8,0.445,,,0.0,8.8,19.8,0.445,0.445,5.2,6.4,0.804,,,5.9,4.8,,,,3.9,22.7,-1.0,17.3
41,1965-1966,Richie Guerin,SG,33,31-34,STL,80,,29.5,5.2,12.5,0.415,,,0.0,5.2,12.5,0.415,0.415,4.5,5.6,0.812,,,3.9,4.9,,,,3.2,14.9,-1.0,12.1
42,1965-1966,Cliff Hagan,SF,34,31-34,STL,74,,25.0,5.7,12.7,0.445,,,0.0,5.7,12.7,0.445,0.445,2.4,2.8,0.854,,,3.2,2.2,,,,2.4,13.7,-1.0,9.3
43,1965-1966,Happy Hairston,PF,23,23-26,CIN,72,,24.9,5.5,11.3,0.489,,,0.0,5.5,11.3,0.489,0.489,3.1,4.5,0.685,,,7.6,0.6,,,,3.0,14.1,-1.0,12.1
44,1965-1966,John Havlicek,SF,25,23-26,BOS,71,,30.6,7.5,18.7,0.399,,,0.0,7.5,18.7,0.399,0.399,3.9,4.9,0.785,,,6.0,3.0,,,,2.2,18.8,-1.0,13.4
45,1965-1966,Tom Hawkins,SF,29,27-30,CIN,79,,26.9,3.5,7.6,0.452,,,0.0,3.5,7.6,0.452,0.452,1.5,2.6,0.555,,,7.3,1.3,,,,3.5,8.4,-1.0,8.3
46,1965-1966,Walt Hazzard,SG,23,23-26,LAL,80,,27.5,5.7,12.5,0.457,,,0.0,5.7,12.5,0.457,0.457,2.3,3.2,0.708,,,2.7,4.9,,,,2.8,13.7,-1.0,10.8
47,1965-1966,Fred Hetzel,SF,23,23-26,SFW,56,,12.9,2.9,7.2,0.399,,,0.0,2.9,7.2,0.399,0.399,1.1,1.6,0.685,,,5.2,0.5,,,,2.2,6.8,-1.0,5.5
48,1965-1966,Art Heyman,F-G,24,23-26,TOT,17,,7.1,1.1,3.1,0.346,,,0.0,1.1,3.1,0.346,0.346,0.8,1.3,0.636,,,1.0,0.6,,,,1.4,2.9,-1.0,0.6
48,1965-1966,Art Heyman,F-G,24,23-26,CIN,11,,9.1,1.4,3.9,0.349,,,0.0,1.4,3.9,0.349,0.349,0.9,1.5,0.588,,,1.2,0.6,,,,1.7,3.6,-1.0,0.6
48,1965-1966,Art Heyman,F-G,24,23-26,PHI,6,,3.3,0.5,1.5,0.333,,,0.0,0.5,1.5,0.333,0.333,0.7,0.8,0.8,,,0.7,0.7,,,,0.7,1.7,-1.0,1.3
49,1965-1966,Wayne Hightower,PF,26,23-26,BAL,24,,19.2,2.6,7.8,0.339,,,0.0,2.6,7.8,0.339,0.339,2.4,3.3,0.731,,,5.5,1.5,,,,2.5,7.6,-1.0,6.0
50,1965-1966,Bailey Howell,PF,29,27-30,BAL,78,,29.8,6.2,12.6,0.488,,,0.0,6.2,12.6,0.488,0.488,5.2,7.1,0.73,,,9.9,2.0,,,,3.9,17.5,-1.0,17.2
51,1965-1966,Darrall Imhoff,C,27,27-30,LAL,77,,18.4,2.0,4.4,0.448,,,0.0,2.0,4.4,0.448,0.448,1.0,1.8,0.566,,,6.6,1.5,,,,3.0,4.9,-1.0,6.8
52,1965-1966,Luke Jackson,PF,24,23-26,PHI,79,,24.9,3.1,7.8,0.401,,,0.0,3.1,7.8,0.401,0.401,2.0,2.7,0.738,,,8.6,1.7,,,,2.7,8.2,-1.0,10.4
53,1965-1966,Gus Johnson,SF,27,27-30,BAL,41,,31.3,6.7,16.1,0.413,,,0.0,6.7,16.1,0.413,0.413,3.2,4.3,0.736,,,13.3,2.8,,,,3.3,16.5,-1.0,18.8
54,1965-1966,K.C. Jones,PG,33,31-34,BOS,80,,33.9,3.0,7.7,0.388,,,0.0,3.0,7.7,0.388,0.388,2.6,3.8,0.69,,,3.8,6.3,,,,3.0,8.6,-1.0,9.8
55,1965-1966,Sam Jones,SG,32,31-34,BOS,67,,32.2,9.3,19.9,0.469,,,0.0,9.3,19.9,0.469,0.469,4.9,6.1,0.799,,,5.2,3.2,,,,2.5,23.5,-1.0,17.6
56,1965-1966,Wali Jones,PG,23,23-26,PHI,80,,27.5,3.7,10.0,0.37,,,0.0,3.7,10.0,0.37,0.37,1.6,2.2,0.744,,,2.1,3.4,,,,3.1,9.0,-1.0,4.5
57,1965-1966,Red Kerr,C,33,31-34,BAL,71,,24.9,4.0,9.7,0.413,,,0.0,4.0,9.7,0.413,0.413,2.9,3.8,0.768,,,8.3,3.2,,,,2.1,11.0,-1.0,13.8
58,1965-1966,Jim King,PG,24,23-26,LAL,76,,19.7,3.1,7.2,0.437,,,0.0,3.1,7.2,0.437,0.437,1.2,1.5,0.817,,,2.7,2.9,,,,2.4,7.5,-1.0,6.3
59,1965-1966,Don Kojis,SF,27,27-30,DET,60,,13.1,3.0,7.3,0.415,,,0.0,3.0,7.3,0.415,0.415,1.3,2.4,0.539,,,4.3,0.7,,,,1.6,7.3,-1.0,5.3
60,1965-1966,Howard Komives,PG,24,23-26,NYK,80,79.0,32.7,5.5,14.0,0.391,,,0.0,5.5,14.0,0.391,0.391,3.0,3.5,0.861,,,3.5,5.3,,,,3.5,13.9,-1.0,10.2
61,1965-1966,Rudy LaRusso,PF,28,27-30,LAL,76,,30.5,5.4,11.8,0.457,,,0.0,5.4,11.8,0.457,0.457,4.6,5.9,0.787,,,8.7,2.2,,,,3.4,15.4,-1.0,15.2
62,1965-1966,Kevin Loughery,SG,25,23-26,BAL,74,,33.2,7.1,17.1,0.416,,,0.0,7.1,17.1,0.416,0.416,4.0,4.8,0.83,,,3.1,4.8,,,,3.7,18.2,-1.0,11.6
63,1965-1966,Jerry Lucas,PF,25,23-26,CIN,79,,44.5,8.7,19.3,0.453,,,0.0,8.7,19.3,0.453,0.453,4.0,5.1,0.787,,,21.1,2.7,,,,3.5,21.5,-1.0,30.1
64,1965-1966,Jon McGlocklin,SG,22,18-22,CIN,72,,11.8,2.1,5.0,0.421,,,0.0,2.1,5.0,0.421,0.421,0.9,1.1,0.785,,,1.8,1.2,,,,1.1,5.1,-1.0,3.9
65,1965-1966,McCoy McLemore,SF,23,23-26,SFW,80,,18.3,2.8,6.6,0.426,,,0.0,2.8,6.6,0.426,0.426,1.8,2.4,0.743,,,6.1,0.7,,,,2.5,7.4,-1.0,7.3
66,1965-1966,Thales McReynolds,G,22,18-22,BAL,5,,5.6,0.2,2.4,0.083,,,0.0,0.2,2.4,0.083,0.083,0.2,0.4,0.5,,,1.2,0.2,,,,0.0,0.6,-1.0,-0.4
67,1965-1966,Tom Meschery,PF,27,27-30,SFW,80,,29.8,5.0,11.2,0.448,,,0.0,5.0,11.2,0.448,0.448,2.8,3.7,0.765,,,9.0,1.0,,,,3.6,12.8,-1.0,12.1
68,1965-1966,Eddie Miles,PG,25,23-26,DET,80,,34.9,7.9,17.7,0.447,,,0.0,7.9,17.7,0.447,0.447,3.7,5.0,0.741,,,3.8,2.8,,,,2.5,19.6,-1.0,12.6
69,1965-1966,Jeff Mullins,SG,23,23-26,STL,44,,13.3,2.6,6.7,0.382,,,0.0,2.6,6.7,0.382,0.382,0.7,0.8,0.806,,,1.6,1.5,,,,1.5,5.8,-1.0,3.2
70,1965-1966,Willie Naulls,SF,31,31-34,BOS,71,,20.2,4.6,11.5,0.402,,,0.0,4.6,11.5,0.402,0.402,1.5,1.8,0.794,,,4.5,1.0,,,,2.8,10.7,-1.0,6.2
71,1965-1966,Don Nelson,SF,25,23-26,BOS,75,,23.5,3.6,8.2,0.439,,,0.0,3.6,8.2,0.439,0.439,3.0,4.3,0.684,,,5.4,1.1,,,,2.5,10.2,-1.0,8.3
72,1965-1966,Paul Neumann,PG,28,27-30,SFW,66,,26.2,5.2,12.4,0.42,,,0.0,5.2,12.4,0.42,0.42,4.0,4.8,0.836,,,3.2,2.8,,,,2.6,14.4,-1.0,9.8
73,1965-1966,Don Ohl,PG,29,27-30,BAL,73,,36.2,8.1,18.3,0.445,,,0.0,8.1,18.3,0.445,0.445,4.3,5.9,0.735,,,3.8,4.0,,,,2.8,20.6,-1.0,13.8
74,1965-1966,Bud Olsen,PF,25,23-26,TOT,59,,10.2,1.4,3.3,0.42,,,0.0,1.4,3.3,0.42,0.42,0.7,1.5,0.443,,,3.3,0.3,,,,1.4,3.4,-1.0,2.9
74,1965-1966,Bud Olsen,PF,25,23-26,CIN,4,,9.0,0.8,2.0,0.375,,,0.0,0.8,2.0,0.375,0.375,0.3,0.8,0.333,,,3.3,0.5,,,,1.0,1.8,-1.0,2.9
74,1965-1966,Bud Olsen,PF,25,23-26,SFW,55,,10.3,1.4,3.4,0.422,,,0.0,1.4,3.4,0.422,0.422,0.7,1.5,0.447,,,3.3,0.3,,,,1.4,3.5,-1.0,2.9
75,1965-1966,Gary Phillips,SG,26,23-26,SFW,67,,12.9,1.6,4.5,0.35,,,0.0,1.6,4.5,0.35,0.35,0.8,1.3,0.621,,,2.0,1.7,,,,1.4,4.0,-1.0,2.9
76,1965-1966,Ron Reed,PF,23,23-26,DET,57,,17.5,3.3,9.2,0.355,,,0.0,3.3,9.2,0.355,0.355,0.9,1.8,0.54,,,5.9,1.6,,,,2.3,7.5,-1.0,5.9
77,1965-1966,Willis Reed,PF,23,23-26,NYK,76,71.0,33.4,5.8,13.3,0.434,,,0.0,5.8,13.3,0.434,0.434,4.0,5.3,0.757,,,11.6,1.2,,,,4.3,15.5,-1.0,15.2
78,1965-1966,Oscar Robertson,PG,27,27-30,CIN,76,,46.0,10.8,22.7,0.475,,,0.0,10.8,22.7,0.475,0.475,9.8,11.6,0.842,,,7.7,11.1,,,,3.0,31.3,-1.0,33.4
79,1965-1966,Guy Rodgers,SG,30,27-30,SFW,79,,36.7,7.4,19.9,0.373,,,0.0,7.4,19.9,0.373,0.373,3.7,5.2,0.727,,,5.3,10.7,,,,3.1,18.6,-1.0,17.5
80,1965-1966,Bill Russell,C,31,31-34,BOS,78,,43.4,5.0,12.1,0.415,,,0.0,5.0,12.1,0.415,0.415,2.9,5.2,0.551,,,22.8,4.8,,,,2.8,12.9,-1.0,28.3
81,1965-1966,Tom Sanders,PF,27,27-30,BOS,72,,26.3,4.8,11.3,0.428,,,0.0,4.8,11.3,0.428,0.428,2.9,3.8,0.764,,,7.1,1.3,,,,4.4,12.6,-1.0,9.2
82,1965-1966,Woody Sauldsberry,PF,31,31-34,BOS,39,,13.6,2.1,6.4,0.321,,,0.0,2.1,6.4,0.321,0.321,0.3,0.6,0.5,,,3.6,0.4,,,,2.4,4.4,-1.0,1.4
83,1965-1966,Ray Scott,PF,27,27-30,DET,79,,33.6,6.9,16.6,0.416,,,0.0,6.9,16.6,0.416,0.416,4.1,5.5,0.743,,,9.6,3.0,,,,2.6,17.9,-1.0,16.8
84,1965-1966,Larry Siegfried,PG,26,23-26,BOS,71,,23.6,4.9,11.6,0.423,,,0.0,4.9,11.6,0.423,0.423,3.9,4.4,0.881,,,2.8,2.3,,,,2.2,13.7,-1.0,9.4
85,1965-1966,Paul Silas,PF,22,18-22,STL,46,,12.7,1.5,3.8,0.405,,,0.0,1.5,3.8,0.405,0.405,0.8,1.3,0.574,,,5.1,0.5,,,,1.6,3.8,-1.0,5.0
86,1965-1966,Jerry Sloan,SG,23,23-26,BAL,59,,16.1,2.0,4.9,0.415,,,0.0,2.0,4.9,0.415,0.415,1.7,2.4,0.705,,,3.9,1.9,,,,3.0,5.7,-1.0,4.9
87,1965-1966,Adrian Smith,SG,29,27-30,CIN,80,,37.3,6.6,16.4,0.405,,,0.0,6.6,16.4,0.405,0.405,5.1,6.0,0.85,,,3.6,3.2,,,,3.5,18.4,-1.0,11.0
88,1965-1966,Willie Somerset,PG,23,23-26,BAL,8,,12.3,2.3,5.4,0.419,,,0.0,2.3,5.4,0.419,0.419,1.1,1.4,0.818,,,1.9,1.1,,,,2.6,5.6,-1.0,2.6
89,1965-1966,Dave Stallworth,SF,24,23-26,NYK,80,10.0,23.7,4.7,10.3,0.455,,,0.0,4.7,10.3,0.455,0.455,3.2,4.7,0.686,,,6.2,2.3,,,,3.0,12.6,-1.0,11.0
90,1965-1966,Joe Strawder,C,25,23-26,DET,79,,27.6,3.2,7.8,0.408,,,0.0,3.2,7.8,0.408,0.408,2.2,3.2,0.688,,,10.4,1.0,,,,3.9,8.6,-1.0,10.5
91,1965-1966,Tom Thacker,PG,26,23-26,CIN,50,,9.6,1.7,4.1,0.406,,,0.0,1.7,4.1,0.406,0.406,0.3,0.8,0.395,,,2.4,1.2,,,,1.7,3.7,-1.0,2.7
92,1965-1966,John Thompson,C,24,23-26,BOS,10,,7.2,1.4,3.0,0.467,,,0.0,1.4,3.0,0.467,0.467,0.4,0.6,0.667,,,3.0,0.3,,,,1.5,3.2,-1.0,3.2
93,1965-1966,Rod Thorn,SG,24,23-26,TOT,73,,23.8,4.2,10.0,0.42,,,0.0,4.2,10.0,0.42,0.42,2.3,3.2,0.712,,,2.9,2.0,,,,2.0,10.7,-1.0,6.9
93,1965-1966,Rod Thorn,SG,24,23-26,DET,27,,30.2,5.3,12.7,0.417,,,0.0,5.3,12.7,0.417,0.417,3.3,4.6,0.732,,,3.7,2.4,,,,2.5,13.9,-1.0,8.8
93,1965-1966,Rod Thorn,SG,24,23-26,STL,46,,20.1,3.5,8.4,0.423,,,0.0,3.5,8.4,0.423,0.423,1.7,2.5,0.69,,,2.4,1.8,,,,1.7,8.8,-1.0,5.6
94,1965-1966,Nate Thurmond,C,24,23-26,SFW,73,,39.6,6.2,15.3,0.406,,,0.0,6.2,15.3,0.406,0.406,3.8,5.9,0.654,,,18.0,1.5,,,,3.1,16.3,-1.0,21.5
95,1965-1966,Gene Tormohlen,C,28,27-30,STL,71,,10.9,2.0,4.6,0.444,,,0.0,2.0,4.6,0.444,0.444,0.8,1.2,0.659,,,4.4,0.8,,,,1.9,4.8,-1.0,5.1
96,1965-1966,John Tresvant,PF,26,23-26,TOT,61,,15.9,2.8,6.6,0.428,,,0.0,2.8,6.6,0.428,0.428,2.3,3.1,0.747,,,6.0,1.2,,,,2.9,7.9,-1.0,7.6
96,1965-1966,John Tresvant,PF,26,23-26,STL,15,,14.2,2.5,5.2,0.474,,,0.0,2.5,5.2,0.474,0.474,1.8,2.1,0.844,,,5.7,0.7,,,,2.9,6.7,-1.0,7.2
96,1965-1966,John Tresvant,PF,26,23-26,DET,46,,16.4,2.9,7.0,0.416,,,0.0,2.9,7.0,0.416,0.416,2.5,3.4,0.728,,,6.1,1.3,,,,3.0,8.3,-1.0,7.7
97,1965-1966,Jack Twyman,SF,31,31-34,CIN,73,,12.9,3.1,6.8,0.45,,,0.0,3.1,6.8,0.45,0.45,1.3,1.6,0.812,,,2.3,0.8,,,,1.7,7.4,-1.0,4.8
98,1965-1966,Dick Van Arsdale,SG,22,18-22,NYK,79,69.0,29.0,4.5,10.6,0.428,,,0.0,4.5,10.6,0.428,0.428,3.2,4.4,0.715,,,4.8,2.3,,,,3.0,12.3,-1.0,9.1
99,1965-1966,Tom Van Arsdale,SG,22,18-22,DET,79,,25.8,3.9,10.6,0.374,,,0.0,3.9,10.6,0.374,0.374,2.6,3.7,0.721,,,3.9,2.6,,,,3.2,10.5,-1.0,6.0
100,1965-1966,Chico Vaughn,PG,25,23-26,TOT,56,,21.8,3.3,8.5,0.384,,,0.0,3.3,8.5,0.384,0.384,1.9,2.6,0.736,,,1.9,2.5,,,,1.8,8.4,-1.0,5.1
100,1965-1966,Chico Vaughn,PG,25,23-26,STL,19,,23.4,3.8,10.1,0.375,,,0.0,3.8,10.1,0.375,0.375,2.4,3.3,0.742,,,2.4,1.9,,,,2.1,10.0,-1.0,5.0
