Id,SalePrice
1564,169079.9123141742
1565,149548.59182629592
1566,248084.93526001097
1567,66587.65830594097
1568,211042.7981279922
1569,140827.58914563325
1570,142480.2426615183
1571,119205.71717161415
1572,138973.74329978123
1573,263985.78470655554
1574,115969.82870175959
1575,214937.2676516687
1576,254286.51355602115
1577,194910.5316647835
1578,129647.46265432889
1579,151656.45677780974
1580,194650.06821293655
1581,153071.2467094539
1582,124094.32806171053
1583,330183.8676675555
1584,222997.37900450753
1585,141995.9326823773
1586,70524.14418834074
1587,97079.23879300704
1588,145120.52972384397
1589,98066.47170764065
1590,134414.17384848086
1591,99221.35475020997
1592,121944.62498299379
1593,123695.43229516583
1594,136111.61911602423
1595,99878.40054097786
1596,253588.13654044457
1597,184739.22982051296
1598,190856.89589019312
1599,169823.90204517
1600,170113.29443327422
1601,63540.807573431084
1602,116392.7995208953
1603,78170.54875073614
1604,279181.574685691
1605,252967.76763115166
1606,170154.87739047676
1607,150234.13562692955
1608,215811.80585039133
1609,198754.77599744912
1610,159280.76803808508
1611,137981.38498623134
1612,179280.0151002844
1613,174622.3081122061
1614,121517.06865643055
1615,90168.5033008478
1616,70949.10850419485
1617,89849.1482897063
1618,126203.8293584242
1619,145940.32993617604
1620,147814.57209075076
1621,149806.28934469397
1622,140018.93414384406
1623,288741.3937500099
1624,221117.42391120156
1625,125521.47356847233
1626,160162.26724753273
1627,187474.73779761768
1628,283044.6193508256
1629,180802.97446615447
1630,342898.571600216
1631,210644.11814494463
1632,238665.35354318295
1633,174144.20996817315
1634,191523.24060587882
1635,177040.7977552255
1636,154204.4555615579
1637,184008.08184512844
1638,187717.67166188522
1639,180089.20812706693
1640,270767.3580334823
1641,173337.08793480156
1642,220597.7625148217
1643,214122.02095915933
1644,225645.75113071298
1645,190862.37351956565
1646,158461.07307964072
1647,148845.17507134864
1648,128143.71092057887
1649,141077.6859920306
1650,114914.3367709462
1651,119874.45391314398
1652,93405.51317798953
1653,103767.0579972446
1654,139229.75476800164
1655,145124.23879469713
1656,144718.57773988575
1657,144484.43294568075
1658,142571.5479215467
1659,130586.87184861038
1660,160936.86897826273
1661,439562.80675345333
1662,403571.24087692396
1663,391372.45087514556
1664,419737.1593914715
1665,326092.7071670442
1666,330996.40558972757
1667,351881.85977952747
1668,333092.77300232626
1669,274498.1261070668
1670,350159.97823288495
1671,253827.18931524767
1672,408476.82247306925
1673,303387.8848145087
1674,245954.70659520663
1675,196236.24296193244
1676,197260.14168332308
1677,218162.10631781147
1678,480751.1483160763
1679,383124.8270559414
1680,344471.95279490703
1681,243297.8813556789
1682,304972.6329861511
1683,178509.82540165936
1684,166056.87538632107
1685,169367.68021136333
1686,167546.18615025346
1687,171612.47177506163
1688,190076.0383636601
1689,188882.27380257877
1690,185049.95027551008
1691,175722.0823454315
1692,251141.0759726864
1693,170118.2766243519
1694,176902.22899145546
1695,166522.79170576355
1696,266927.77168603125
1697,170291.7935690983
1698,363378.68093318114
1699,334299.62128185894
1700,241782.86269780408
1701,264597.50984407094
1702,256786.6664043339
1703,259554.88398688595
1704,283233.293165442
1705,226685.2831483991
1706,459995.7338039096
1707,213737.5748781613
1708,212686.29859359414
1709,282469.52860978886
1710,225137.75792434454
1711,252569.73092961937
1712,268759.07539706165
1713,268817.95911170193
1714,220139.88390301896
1715,204340.855020077
1716,186442.9461339105
1717,164022.81234986687
1718,126096.0594927639
1719,204470.58764802248
1720,247160.94173227323
1721,164078.96129600174
1722,123051.69858976269
1723,159127.2811487343
1724,201080.258914689
1725,238416.18649796795
1726,201982.68026578857
1727,159823.10286930218
1728,179824.1452340858
1729,166260.9461330091
1730,157116.96804437583
1731,123052.53585626427
1732,129867.87375932961
1733,117448.66890406198
1734,121508.52698619952
1735,130898.59073553169
1736,118806.3587265978
1737,301689.955981448
1738,233406.084276298
1739,263662.20836493804
1740,226929.66267125448
1741,204184.30959960652
1742,171964.3491668912
1743,174880.52855556778
1744,264930.24981821224
1745,228563.40341255005
1746,174580.65793425115
1747,212831.5405535194
1748,228756.27845086553
1749,156317.20736865158
1750,132456.77522992837
1751,240049.44334410928
1752,121187.77396192083
1753,139494.7488620638
1754,185996.8280643249
1755,168435.0521590206
1756,123828.0522387114
1757,118931.24412267175
1758,141011.16006230726
1759,163434.16798190997
1760,166655.16177135278
1761,139207.40446842142
1762,164811.31076896968
1763,170768.05001184865
1764,120415.90595922984
1765,159808.53124744238
1766,181857.2705223219
1767,233970.97071709036
1768,145021.66777304586
1769,173223.65601826552
1770,142838.28678167355
1771,134248.94377939962
1772,131508.94815823494
1773,134096.93499376328
1774,135324.02534360488
1775,136912.05720773162
1776,122988.01475222765
1777,109521.39368623085
1778,133737.07158589052
1779,113196.60674989084
1780,167282.10827797002
1781,124736.41074107686
1782,86480.06270809725
1783,152349.6757785279
1784,103183.13546522836
1785,112391.3614643472
1786,141965.5288465603
1787,166854.69009845317
1788,55190.00228267538
1789,87300.97360893998
1790,74826.36015978969
1791,166126.6824863095
1792,157434.38186094273
1793,133324.17802395913
1794,150688.2351307565
1795,137700.0138325934
1796,122398.66577995037
1797,121849.22431213647
1798,122847.59357533554
1799,108001.17305337412
1800,132110.5126027962
1801,132927.07798861942
1802,142225.51039650504
1803,144555.60176786646
1804,143680.767491196
1805,138775.93729226824
1806,113573.39867277358
1807,126523.17675789585
1808,116790.38302768888
1809,117479.67941076125
1810,141386.22542281574
1811,91189.14680439944
1812,97437.5611195168
1813,126867.69754044966
1814,91109.32924567716
1815,57693.57648849148
1816,94287.36720811996
1817,106506.48889952082
1818,149359.40635366726
1819,127519.43884825917
1820,61968.250081445876
1821,113928.4225835745
1822,141826.79124519066
1823,48248.900713047755
1824,133964.7738007475
1825,131759.06149978863
1826,103724.96495657253
1827,106328.3263464611
1828,140725.2116744032
1829,110823.28138014686
1830,146284.0437446737
1831,145043.05303166667
1832,89915.80209359284
1833,143293.15158612723
1834,127171.53178527621
1835,130690.67159097022
1836,135122.85180709368
1837,87175.11054041408
1838,138023.82033949386
1839,97390.8032581977
1840,164765.09340831893
1841,124636.08824192376
1842,81033.82420083434
1843,139435.99895153544
1844,133936.39028936077
1845,148984.3900998815
1846,153119.22673541578
1847,160183.6694732739
1848,56569.473856638
1849,109158.6201414277
1850,115833.38899987942
1851,151532.71290226758
1852,123597.1535961578
1853,127704.52642573153
1854,168790.31254585838
1855,148348.74606256187
1856,219349.61418518744
1857,136484.90736096565
1858,138730.38455965967
1859,120615.67566922853
1860,158202.3692952704
1861,117837.77293130812
1862,293916.7337234269
1863,277805.0191000354
1864,277805.0191000354
1865,348097.75808383845
1866,362032.8781679875
1867,244423.24519426152
1868,300954.7279692465
1869,209753.06658981912
1870,234382.3914564535
1871,239853.43230017097
1872,167152.95625168583
1873,247816.94360120926
1874,149799.66602539597
1875,198024.163532854
1876,196503.51482538303
1877,214563.6868963641
1878,203711.93057731274
1879,128494.08773905261
1880,133977.0991065299
1881,237810.23756658513
1882,253589.72336301286
1883,189757.1317160708
1884,200291.27246236126
1885,244614.52286800544
1886,306357.3540153177
1887,204533.21262050542
1888,277431.1830611309
1889,164278.69156719412
1890,120154.06327569076
1891,141428.30523357098
1892,103269.76539010821
1893,131011.30726068944
1894,127945.20960954425
1895,137365.98663575834
1896,126318.18849741905
1897,116896.59746209304
1898,107989.24520337529
1899,164742.95404565692
1900,155818.00801811484
1901,172327.24147709785
1902,153207.25085675117
1903,210579.75525485293
1904,145383.44214779156
1905,197529.4667749407
1906,172533.77026760232
1907,204661.69634425163
1908,111492.76131737475
1909,136060.24119943066
1910,122294.08276735728
1911,218851.40591621035
1912,322262.9881928536
1913,146279.64005451906
1914,57542.28674554938
1915,290715.9373181674
1916,55232.87298564455
1917,247792.0677399495
1918,142654.98203964825
1919,173966.07248373763
1920,164200.97923334216
1921,423234.36169423524
1922,310294.07432966254
1923,213072.99606146044
1924,219483.50237388763
1925,203491.13128240182
1926,392862.5308534825
1927,139862.6394070495
1928,158651.85520088306
1929,127681.84521375349
1930,137559.84254673027
1931,150328.85000877
1932,146904.86081124228
1933,179509.5573284324
1934,185557.91290040355
1935,173476.0703859147
1936,187209.48906640976
1937,184079.10655561494
1938,174601.20340450772
1939,242086.28497225713
1940,183665.16217819805
1941,172779.49827011695
1942,186895.84180380273
1943,194669.87701909177
1944,356147.8982393463
1945,385220.5970843326
1946,132316.54310790775
1947,326770.8102696947
1948,156001.4621762983
1949,247149.53505757867
1950,178670.17732032
1951,235662.99000330208
1952,222225.74579282614
1953,165141.5737844577
1954,178812.21471634594
1955,133845.75977057684
1956,317340.74230834335
1957,152466.19977636036
1958,319383.76598218427
1959,145064.2395239809
1960,121542.16658029617
1961,120372.85942360439
1962,96670.11112100896
1963,106212.92106469598
1964,109407.31874188497
1965,145283.27695531462
1966,134465.9856050013
1967,286657.1271050562
1968,440198.37440997106
1969,400170.99099631247
1970,442948.12017974554
1971,425884.8521572308
1972,392657.8401640599
1973,266294.1357077506
1974,319713.1652358137
1975,516735.57908000867
1976,269503.65551681595
1977,364683.4179343258
1978,374371.6080053702
1979,337956.3610060945
1980,191932.19921787977
1981,328567.8011870284
1982,225548.78182207653
1983,208228.31749934304
1984,158062.17966769414
1985,227763.75173201028
1986,215503.42747862465
1987,175726.52427214806
1988,171925.1633999382
1989,193824.79503344873
1990,209393.63388137144
1991,248859.00793836598
1992,219747.45391706526
1993,170585.45587997744
1994,239429.93058804926
1995,187719.29407810484
1996,243019.75551573635
1997,322981.2679274741
1998,348984.86456124013
1999,249134.48957277858
2000,317610.52673418046
2001,256670.0042786887
2002,243996.08349886842
2003,259932.28285323898
2004,245380.06909087076
2005,215644.44765123
2006,230669.39931820452
2007,255132.90465863532
2008,216168.70899104097
2009,196234.77532962957
2010,184973.9798040234
2011,125207.98137903864
2012,167557.21036549905
2013,182520.68255185607
2014,183748.3287513388
2015,201782.7321121028
2016,196133.5642812729
2017,200347.30736698958
2018,126609.48068392917
2019,138810.69689106173
2020,107325.53239015814
2021,107835.49067733603
2022,180233.709814599
2023,149121.73439376513
2024,244137.8447827209
2025,339525.1963120007
2026,174963.42856630165
2027,151120.4076206584
2028,155805.60810720053
2029,171348.497796775
2030,271324.6796771809
2031,233452.5029349136
2032,239871.9699892043
2033,249997.3504258327
2034,169423.7352843907
2035,214159.81468209464
2036,171648.86298285774
2037,180657.28448846776
2038,286760.3956471738
2039,217913.72574347962
2040,219816.37771082512
2041,260170.1302523956
2042,199859.34748041542
2043,174101.07520560164
2044,150981.01978263934
2045,217153.60296750374
2046,137819.63126586756
2047,143940.1573791471
2048,136576.92556048092
2049,137071.06217648106
2050,184424.99930171613
2051,105482.54818275913
2052,119489.97001202068
2053,144850.8897081266
2054,84639.16959527685
2055,158393.4332987894
2056,146215.35047207636
2057,119562.25538926551
2058,224143.04778868705
2059,133143.24155914693
2060,173740.14610814306
2061,176309.18002562033
2062,130760.54186987536
2063,108300.61943062788
2064,137408.90250350445
2065,127024.73852067959
2066,162235.44182466125
2067,106131.31202068256
2068,143571.99805999573
2069,83811.62262811173
2070,117012.97118394347
2071,96716.36752790012
2072,126786.37667101675
2073,139079.53977241312
2074,188546.14069372287
2075,148264.9071998492
2076,118504.59943745748
2077,154573.07326751907
2078,129899.46293766909
2079,130929.25617986749
2080,124405.55516804718
2081,126098.68620010209
2082,138204.96464233732
2083,136514.35002726788
2084,113590.35733530624
2085,116233.13966633983
2086,129855.72904869956
2087,121353.29727183931
2088,108062.88363758344
2089,73951.30657090625
2090,138503.23715776321
2091,111579.6547785653
2092,116068.41073215188
2093,118355.83579256904
2094,108154.42835593401
2095,152689.2701611824
2096,74196.4161562983
2097,96147.6180389445
2098,139407.8123293817
2099,54413.52918536352
2100,97865.69039101484
2101,115003.30001110994
2102,131997.80860229762
2103,99109.04067519876
2104,129789.4084362368
2105,122021.79759508665
2106,74320.75756176568
2107,224439.1531035549
2108,113123.74587403747
2109,110795.14295059338
2110,131510.72843471286
2111,138261.4166929412
2112,145094.36466696046
2113,122976.16602455603
2114,118755.59282584158
2115,161796.03031622682
2116,114095.07913570364
2117,148884.4712201156
2118,116344.65308470819
2119,118294.89751772002
2120,115931.97459265962
2121,110809.66988744728
2122,105181.01939010876
2123,79386.09116423814
2124,164957.30615594523
2125,127947.2956951858
2126,142641.403255498
2127,160074.01179858868
2128,131985.22965494505
2129,87916.30743992832
2130,142723.50444137337
2131,142283.66804964314
2132,119496.53511993219
2133,122485.65648867868
2134,118675.79228491947
2135,93256.11281046538
2136,78995.75551336056
2137,116700.13157751186
2138,129495.88305144456
2139,147077.8572910408
2140,139987.71070849095
2141,141419.19531832208
2142,129261.83439848245
2143,140971.61124250156
2144,114368.98667057781
2145,134805.64267683795
2146,163639.47335602113
2147,140532.30791453214
2148,137689.23031146597
2149,155456.08654826222
2150,216321.81076575848
2151,108496.90535149189
2152,167478.4635281153
2153,167225.0557033968
2154,107555.6349562575
2155,146424.40136280484
2156,257846.09350476693
2157,233395.75258742634
2158,228086.5988045863
2159,203106.36018012222
2160,174714.19309653717
2161,244673.68854731967
2162,421472.49511850387
2163,382454.285718632
2164,234259.32477630622
2165,197008.07704219464
2166,154303.62808262662
2167,221409.48081822725
2168,206171.0891234971
2169,196563.517717532
2170,214018.97765721724
2171,149256.23953597897
2172,130881.1334044118
2173,161447.6856143994
2174,225409.34792267866
2175,285387.9829523415
2176,314264.0921825576
2177,239005.67219367425
2178,216029.07301860303
2179,143897.31547523182
2180,226005.165386617
2181,190642.73537484583
2182,237899.5342633312
2183,193924.0772012832
2184,129303.68277031655
2185,117200.78196274443
2186,144526.26207703774
2187,146093.5331087493
2188,151574.2306145379
2189,311876.3056963705
2190,83271.57281238552
2191,84595.19961577187
2192,96453.32982778286
2193,106339.39246730298
2194,103345.5303312115
2195,119063.4350959503
2196,102156.92222388211
2197,113528.81544854183
2198,153753.63588133187
2199,167273.82535782747
2200,140783.11193684605
2201,145203.0209797024
2202,190686.14320106283
2203,133500.29004816985
2204,195966.77479400404
2205,112292.4935964558
2206,138408.00535072354
2207,198864.30292851114
2208,239998.3527509755
2209,226323.10209211896
2210,118482.57247802043
2211,117455.218721552
2212,116765.51132082069
2213,102874.53588261729
2214,131952.08931678892
2215,105325.15147979482
2216,143994.17016513896
2217,51269.66675468155
2218,73511.4303379855
2219,71683.45911634024
2220,64922.08052620785
2221,309704.94949913374
2222,268576.9498438835
2223,309388.1040707573
2224,216717.59684123629
2225,118235.60071149455
2226,197599.25353786678
2227,196908.87767919066
2228,257341.20246686717
2229,249668.93117462506
2230,162771.98813892066
2231,213396.65008318485
2232,184908.2961040327
2233,182321.81710448329
2234,230802.54367512141
2235,216920.32296572902
2236,277294.4575479332
2237,341775.5214003576
2238,198767.11058211955
2239,117782.70488012605
2240,163798.13960280348
2241,150167.2357137381
2242,129172.02903530166
2243,127400.47717281712
2244,104200.65185683104
2245,92465.8961992251
2246,139699.62440415545
2247,115368.25399780538
2248,124584.7332417199
2249,127438.53025213795
2250,135781.95241676868
2251,98016.07128694962
2252,176422.73211641092
2253,157006.7119355562
2254,178480.85802568376
2255,193710.0467385962
2256,186676.86375503792
2257,207641.97189256424
2258,163810.93187005192
2259,184050.52591880315
2260,140789.7614400788
2261,174890.34290802508
2262,206461.16329505944
2263,394519.64812868315
2264,429729.49422370753
2265,179726.8685488309
2266,301751.54241197964
2267,368851.0232385055
2268,393557.195736714
2269,146545.96280805883
2270,182799.90813270572
2271,218784.3334094275
2272,186241.91197340356
2273,159615.88694483368
2274,174679.59502333147
2275,159026.1113076398
2276,186226.46370037456
2277,186064.3635381759
2278,144822.1659332387
2279,123380.0664567285
2280,119307.56549368297
2281,178577.37744606042
2282,182605.83785623766
2283,106220.32868078092
2284,104787.65491207897
2285,141180.55717600705
2286,124252.80347423458
2287,338133.6688013415
2288,267748.9049141609
2289,393794.776084191
2290,436254.9776946451
2291,325448.12458980613
2292,456055.0556942138
2293,437542.6805802338
2294,421804.2569218472
2295,404838.9968145788
2296,282318.8539058973
2297,300491.6617800534
2298,347082.3577929744
2299,356542.68524764257
2300,351778.72460166167
2301,269941.1033167619
2302,239640.9810986967
2303,239074.8509996751
2304,217738.0556033786
2305,202328.61224971333
2306,200850.22569877902
2307,195491.70386302014
2308,214187.55113906288
2309,270374.99123775185
2310,202036.2085046184
2311,192192.0125320122
2312,174656.01613495132
2313,173649.3182121392
2314,160284.65621946062
2315,174563.34831860213
2316,184353.5742185568
2317,187870.22473769053
2318,180888.31340389198
2319,173472.8633918071
2320,188025.37924174697
2321,239026.13487755257
2322,169705.66929935635
2323,181938.20498622805
2324,170097.28976723895
2325,213043.93444830095
2326,170550.09644405643
2327,205125.98619184084
2328,226670.5628750707
2329,192607.288522078
2330,178689.92407090974
2331,371697.5704301975
2332,382353.04563878506
2333,319931.26964314305
2334,252513.11585282977
2335,259732.0593966794
2336,337663.46148861654
2337,213988.77154566575
2338,279795.84054496995
2339,224174.30446431538
2340,415234.0558935544
2341,210088.21981548698
2342,227935.55491611717
2343,223978.16334506817
2344,222330.04256210916
2345,220719.0305784951
2346,214136.60627617623
2347,201329.96752766368
2348,232409.0604706673
2349,182010.2053254714
2350,265448.21237231616
2351,247742.5792633703
2352,259632.81154484232
2353,246453.7433472494
2354,128704.38247976104
2355,128302.9359467277
2356,152227.8015790774
2357,193039.08961225688
2358,195665.36185850482
2359,135821.07953725787
2360,114058.69457839087
2361,143064.38690918888
2362,283333.29572772613
2363,134518.37296543128
2364,159156.74500965315
2365,210715.17835228445
2366,168280.01507658654
2367,198228.044496799
2368,214186.25188534876
2369,224964.0067360996
2370,170120.93996261279
2371,172669.74598016718
2372,198376.98366298436
2373,274707.03837723326
2374,302777.81458661606
2375,249220.4244961682
2376,280113.5600404416
2377,360554.3386483869
2378,136767.8306996235
2379,195487.01334595616
2380,145016.39415120296
2381,164988.82540426325
2382,205571.0580650152
2383,208618.80271602026
2384,259942.0717174287
2385,158790.262778283
2386,139851.36891526252
2387,133160.9624603953
2388,97545.0718306535
2389,126531.43808499565
2390,143641.44628826153
2391,138184.2676001876
2392,115167.49125740268
2393,157219.49782430992
2394,137861.93984238958
2395,198688.6021298406
2396,149736.43211434534
2397,227548.05032560317
2398,133691.6424521311
2399,54874.79304809414
2400,53861.95435806056
2401,114499.95349853212
2402,135625.37594526017
2403,132752.2945765578
2404,143166.39422203583
2405,158176.69769294743
2406,139387.17356105987
2407,122100.05236017187
2408,136890.39241077472
2409,123438.16343770623
2410,168814.43309888162
2411,119879.50364229531
2412,161059.312373616
2413,127854.85312129691
2414,152082.68149932195
2415,131816.30738078326
2416,130701.15684374994
2417,137269.8684361886
2418,131588.55141404908
2419,119152.21756971447
2420,127305.66554087104
2421,140154.08923609374
2422,124959.76249508299
2423,135125.01747487852
2424,152369.1622013011
2425,213507.18089205553
2426,122825.15011708219
2427,133646.87434327713
2428,174039.6910380264
2429,109457.35734532643
2430,133339.85897175915
2431,111104.74306340318
2432,143937.5214745214
2433,145626.44773826195
2434,137918.67720663745
2435,153324.80589471338
2436,104084.65600620225
2437,105293.09737987019
2438,124082.80733751754
2439,106835.11102513308
2440,120091.83046130963
2441,97167.83408896058
2442,99043.36637627352
2443,130117.13588021047
2444,133366.47288259745
2445,83583.5755683539
2446,133064.20560353433
2447,164691.9472438924
2448,138208.46906029942
2449,110310.0913423356
2450,137031.99784663873
2451,120790.91388709084
2452,190819.62782663424
2453,89296.3020563365
2454,111566.35306030883
2455,117047.1700386425
2456,127192.29741386301
2457,127543.69423359314
2458,121229.86769571734
2459,105692.12193320827
2460,135992.31174631417
2461,123930.69559761044
2462,136238.87235586133
2463,115228.21000723644
2464,181050.70076136425
2465,145374.50135932522
2466,114794.93974476088
2467,131608.98023345156
2468,79152.53286439243
2469,70634.17011204307
2470,183929.5031227516
2471,201955.02967697798
2472,153941.35936665203
2473,117177.88974206544
2474,84251.02910182458
2475,211846.48842797577
2476,117822.14341941707
2477,134509.89600915377
2478,159087.1719768165
2479,105157.30811406841
2480,155383.63892374616
2481,126256.01259148846
2482,129916.29078452285
2483,112946.19452283063
2484,126403.7731589837
2485,126010.77925711148
2486,156147.15556680807
2487,169313.12898156286
2488,164694.47042932207
2489,157991.2003025706
2490,153392.8346119043
2491,92202.75142487213
2492,183852.1603586603
2493,140843.07671248127
2494,159176.59650654005
2495,86412.21983814127
2496,267979.6432169565
2497,159046.9265384766
2498,110496.30054916856
2499,89713.83974984399
2500,123840.19051492246
2501,131324.0135262784
2502,153781.79420076864
2503,96439.88605963539
2504,174036.83353344016
2505,220238.9886293192
2506,259387.46925237778
2507,287729.0378801101
2508,257130.69559349742
2509,216177.07603515743
2510,222563.5812305059
2511,173412.72210721247
2512,203450.90931157043
2513,217451.19854515351
2514,240727.48440019952
2515,155408.35531674136
2516,172483.45774833515
2517,146340.16509617583
2518,151317.886062507
2519,218657.22677691348
2520,211153.64975929225
2521,194112.8567169742
2522,219024.9020471432
2523,121701.58358751042
2524,136068.5086652644
2525,147224.84133630048
2526,132711.2377777202
2527,117968.24648715883
2528,126674.1426257346
2529,128771.95021202478
2530,128041.30104192141
2531,260211.68156513397
2532,220522.4575231692
2533,194824.03392719076
2534,226619.6258109451
2535,317234.09497865185
2536,236799.07577475026
2537,226403.26102194947
2538,191605.66091778508
2539,178748.8420250997
2540,178418.09902264873
2541,180606.43405639433
2542,166865.1666390213
2543,134228.44590465765
2544,117824.74016956799
2545,125968.88779589426
2546,128437.20855065862
2547,137663.31683809016
2548,143924.56133641608
2549,165659.30625327025
2550,301889.4738017126
2551,144837.71356273378
2552,130884.03137525546
2553,77770.6806608545
2554,105446.20511274006
2555,121635.39485141868
2556,106826.92536948773
2557,104942.4355289342
2558,145405.21901420175
2559,141091.47205875954
2560,148487.39365798596
2561,142529.2818482748
2562,141073.11255280324
2563,152461.94912406942
2564,198439.3120112966
2565,134628.44554191755
2566,159358.38683575188
2567,138473.91493376112
2568,205581.91646614266
2569,211806.45394717474
2570,117754.58837333227
2571,194066.74926190544
2572,147396.0682093239
2573,213290.77505904736
2574,247853.7114259402
2575,138322.31561605455
2576,124474.95208900898
2577,160123.256870035
2578,86515.29426970675
2579,64626.386693518274
2580,129751.9050436763
2581,120055.18639139197
2582,116481.00002617978
2583,293982.71293429
2584,175187.2435045345
2585,195179.95946153684
2586,233139.86677173935
2587,199274.71025610145
2588,142074.6811266338
2589,147558.9841048038
2590,208391.04480741022
2591,217753.97780993092
2592,211938.47315831637
2593,240070.547407325
2594,173202.5253181537
2595,195825.20627004284
2596,309020.12207452423
2597,185818.63899878456
2598,294015.6478490595
2599,339255.1029242697
2600,129656.29563320804
2601,149705.2539921569
2602,82451.24076084439
2603,89364.100792357
2604,87761.42256630182
2605,75846.68714242175
2606,147807.00920635797
2607,197429.9295652161
2608,206791.64811653382
2609,160378.55976023377
2610,111979.79637417088
2611,124448.06974001859
2612,150493.5195481129
2613,126988.95028528383
2614,127441.41730209395
2615,153912.74772574878
2616,150371.24323579643
2617,175758.6735845685
2618,187541.64747676402
2619,193552.24912623764
2620,190010.8295115805
2621,178903.95400443455
2622,192885.23294602663
2623,248903.1849192095
2624,318445.8413519359
2625,291972.7431426375
2626,177941.12000852358
2627,166739.83149051966
2628,444381.0181973821
2629,485366.76046164986
2630,345035.0218559245
2631,477673.4014955505
2632,452432.4400060755
2633,328139.28183341457
2634,430619.81719874695
2635,165409.21194022082
2636,175837.82718825797
2637,173032.56697768753
2638,251479.91479148768
2639,185366.41388939545
2640,157010.0238878437
2641,104608.46410427822
2642,182517.56643734404
2643,97329.72331028483
2644,129247.56097026783
2645,104787.37762797899
2646,90010.41506815424
2647,104548.91904466882
2648,141968.93893702535
2649,144395.9723963976
2650,139769.60379404362
2651,137753.37836403926
2652,417883.7789558137
2653,247095.91693417355
2654,234330.34652531758
2655,416041.31842280144
2656,310981.52412633045
2657,322728.79578040534
2658,288295.0107812334
2659,289319.7769114441
2660,349972.4446142332
2661,343325.0718846628
2662,343475.7077223969
2663,278011.31004596525
2664,252704.62276110623
2665,311340.8899248595
2666,278204.0525392806
2667,155376.91003916977
2668,171512.30763793507
2669,175912.51982475896
2670,289562.712561233
2671,182378.4444664143
2672,188201.92787936222
2673,200380.88952325156
2674,195640.97030222212
2675,165660.26544705816
2676,184726.44756146107
2677,194343.40722162277
2678,256217.4808119592
2679,273817.47965682397
2680,276141.84965961025
2681,397476.1478746484
2682,308759.58634431474
2683,500968.31756062
2684,319619.0029961319
2685,348177.77979847573
2686,258852.99677400486
2687,322201.40855458507
2688,199285.68213146774
2689,191279.01134624315
2690,446879.00894255075
2691,185730.9800439298
2692,126020.79129486375
2693,194812.16109376497
2694,118033.34417366356
2695,184317.88217869922
2696,178295.2871950388
2697,186968.69692978065
2698,193041.0631859851
2699,186432.9698428481
2700,152648.61169830113
2701,150005.91381744447
2702,111772.89249228565
2703,124208.8883311602
2704,141301.29076874666
2705,117892.70531681183
2706,115887.78365450267
2707,121164.54688939839
2708,139193.7476268026
2709,106201.63764198992
2710,128227.25579723823
2711,243260.2810088675
2712,387487.0575647328
2713,172993.65135075818
2714,148512.41624946397
2715,168716.9948449568
2716,136490.28682741695
2717,187716.21464920515
2718,226585.87445866727
2719,156894.92806543392
2720,169554.34460048858
2721,133895.85795881398
2722,164422.06003549
2723,141696.3959685317
2724,128203.86099091862
2725,133107.66955482104
2726,154525.93965216717
2727,175766.3274083306
2728,175574.81993676006
2729,145821.30500114415
2730,144012.00191678395
2731,122174.5207299585
2732,127914.67931775359
2733,160599.51705103664
2734,145753.6277350177
