Date,Adj Close,Close,High,Low,Open,Volume
2020-02-05 00:00:00+00:00,5.977719783782959,5.977719783782959,5.988349914550781,5.96999979019165,5.976530075073242,0
2020-02-06 00:00:00+00:00,5.980899810791016,5.980899810791016,5.987880229949951,5.976399898529053,5.979609966278076,0
2020-02-07 00:00:00+00:00,5.98769998550415,5.98769998550415,6.044740200042725,5.978000164031982,5.988900184631348,0
2020-02-10 00:00:00+00:00,5.986939907073975,5.986939907073975,6.01993989944458,5.974430084228516,5.98691987991333,0
2020-02-11 00:00:00+00:00,6.00570011138916,6.00570011138916,6.0482401847839355,6.003749847412109,6.00540018081665,0
2020-02-12 00:00:00+00:00,6.015999794006348,6.015999794006348,6.0589399337768555,6.004000186920166,6.016499996185303,0
2020-02-13 00:00:00+00:00,6.0441999435424805,6.0441999435424805,6.063700199127197,6.035379886627197,6.044000148773193,0
2020-02-14 00:00:00+00:00,6.039700031280518,6.039700031280518,6.0655999183654785,6.036799907684326,6.038919925689697,0
2020-02-17 00:00:00+00:00,6.054200172424316,6.054200172424316,6.05620002746582,6.037499904632568,6.05433988571167,0
2020-02-18 00:00:00+00:00,6.0467000007629395,6.0467000007629395,6.070849895477295,6.042990207672119,6.046299934387207,0
2020-02-19 00:00:00+00:00,6.064000129699707,6.064000129699707,6.084050178527832,6.0514302253723145,6.063899993896484,0
2020-02-20 00:00:00+00:00,6.083000183105469,6.083000183105469,6.105800151824951,6.0790300369262695,6.082799911499023,0
2020-02-21 00:00:00+00:00,6.102399826049805,6.102399826049805,6.123899936676025,6.0833001136779785,6.10290002822876,0
2020-02-24 00:00:00+00:00,6.109189987182617,6.109189987182617,6.158899784088135,6.090929985046387,6.109489917755127,0
2020-02-25 00:00:00+00:00,6.115200042724609,6.115200042724609,6.155799865722656,6.073349952697754,6.115699768066406,0
2020-02-26 00:00:00+00:00,6.147299766540527,6.147299766540527,6.161509990692139,6.140079975128174,6.14769983291626,0
2020-02-27 00:00:00+00:00,6.160099983215332,6.160099983215332,6.185840129852295,6.150100231170654,6.160799980163574,0
2020-02-28 00:00:00+00:00,6.206769943237305,6.206769943237305,6.255499839782715,6.203549861907959,6.206910133361816,0
2020-03-02 00:00:00+00:00,6.249269962310791,6.249269962310791,6.253620147705078,6.201389789581299,6.249279975891113,0
2020-03-03 00:00:00+00:00,6.171299934387207,6.171299934387207,6.219099998474121,6.029399871826172,6.172599792480469,0
2020-03-04 00:00:00+00:00,6.112199783325195,6.112199783325195,6.143199920654297,6.062829971313477,6.111999988555908,0
2020-03-05 00:00:00+00:00,6.079800128936768,6.079800128936768,6.121699810028076,6.059000015258789,6.0802998542785645,0
2020-03-06 00:00:00+00:00,6.102530002593994,6.102530002593994,6.126299858093262,6.072549819946289,6.1025800704956055,0
2020-03-09 00:00:00+00:00,6.121079921722412,6.121079921722412,6.189899921417236,6.092350006103516,6.119369983673096,0
2020-03-10 00:00:00+00:00,6.157400131225586,6.157400131225586,6.164179801940918,6.102449893951416,6.156000137329102,0
2020-03-11 00:00:00+00:00,6.170619964599609,6.170619964599609,6.200620174407959,6.130050182342529,6.170050144195557,0
2020-03-12 00:00:00+00:00,6.211100101470947,6.211100101470947,6.309609889984131,6.208509922027588,6.210999965667725,0
2020-03-13 00:00:00+00:00,6.316199779510498,6.316199779510498,6.321239948272705,6.253170013427734,6.3155999183654785,0
2020-03-16 00:00:00+00:00,6.282869815826416,6.282869815826416,6.4204301834106445,6.2776198387146,6.285009860992432,0
2020-03-17 00:00:00+00:00,6.429299831390381,6.429299831390381,6.493649959564209,6.383349895477295,6.424900054931641,0
2020-03-18 00:00:00+00:00,6.399700164794922,6.399700164794922,6.47983980178833,6.396100044250488,6.399799823760986,0
2020-03-19 00:00:00+00:00,6.47189998626709,6.47189998626709,6.544280052185059,6.460549831390381,6.4615797996521,0
2020-03-20 00:00:00+00:00,6.541319847106934,6.541319847106934,6.550419807434082,6.45796012878418,6.541309833526611,0
2020-03-23 00:00:00+00:00,6.5572099685668945,6.5572099685668945,6.607999801635742,6.550680160522461,6.559120178222656,0
2020-03-24 00:00:00+00:00,6.5467000007629395,6.5467000007629395,6.546800136566162,6.441539764404297,6.546500205993652,0
2020-03-25 00:00:00+00:00,6.436299800872803,6.436299800872803,6.466360092163086,6.379179954528809,6.425930023193359,0
2020-03-26 00:00:00+00:00,6.418600082397461,6.418600082397461,6.497250080108643,6.378859996795654,6.419000148773193,0
2020-03-27 00:00:00+00:00,6.399799823760986,6.399799823760986,6.468100070953369,6.386750221252441,6.400100231170654,0
2020-03-30 00:00:00+00:00,6.459799766540527,6.459799766540527,6.586289882659912,6.441800117492676,6.462200164794922,0
2020-03-31 00:00:00+00:00,6.565040111541748,6.565040111541748,6.599949836730957,6.5524001121521,6.569499969482422,0
2020-04-01 00:00:00+00:00,6.612989902496338,6.612989902496338,6.692500114440918,6.610099792480469,6.615200042724609,0
2020-04-02 00:00:00+00:00,6.707300186157227,6.707300186157227,6.70989990234375,6.592050075531006,6.707600116729736,0
2020-04-03 00:00:00+00:00,6.632299900054932,6.632299900054932,6.740600109100342,6.628499984741211,6.633699893951416,0
2020-04-06 00:00:00+00:00,6.739999771118164,6.739999771118164,6.787600040435791,6.717810153961182,6.7403998374938965,0
2020-04-07 00:00:00+00:00,6.765699863433838,6.765699863433838,6.772600173950195,6.695519924163818,6.765100002288818,0
2020-04-08 00:00:00+00:00,6.757689952850342,6.757689952850342,6.7903900146484375,6.7540202140808105,6.763500213623047,0
2020-04-09 00:00:00+00:00,6.772900104522705,6.772900104522705,6.788700103759766,6.619460105895996,6.7729997634887695,0
2020-04-10 00:00:00+00:00,6.686100006103516,6.686100006103516,6.723100185394287,6.6580400466918945,6.6580400466918945,0
2020-04-13 00:00:00+00:00,6.722799777984619,6.722799777984619,6.795249938964844,6.696459770202637,6.723199844360352,0
2020-04-14 00:00:00+00:00,6.767330169677734,6.767330169677734,6.815800189971924,6.763299942016602,6.774499893188477,0
2020-04-15 00:00:00+00:00,6.816530227661133,6.816530227661133,6.907700061798096,6.81279993057251,6.814070224761963,0
2020-04-16 00:00:00+00:00,6.897029876708984,6.897029876708984,6.945300102233887,6.883930206298828,6.900599956512451,0
2020-04-17 00:00:00+00:00,6.922100067138672,6.922100067138672,6.954470157623291,6.834000110626221,6.921800136566162,0
2020-04-20 00:00:00+00:00,6.904399871826172,6.904399871826172,6.951109886169434,6.8755598068237305,6.904799938201904,0
2020-04-21 00:00:00+00:00,6.9405999183654785,6.9405999183654785,6.995699882507324,6.938399791717529,6.940899848937988,0
2020-04-22 00:00:00+00:00,6.974699974060059,6.974699974060059,6.997799873352051,6.957200050354004,6.974999904632568,0
2020-04-23 00:00:00+00:00,6.980400085449219,6.980400085449219,6.996300220489502,6.921800136566162,6.980599880218506,0
2020-04-24 00:00:00+00:00,6.955999851226807,6.955999851226807,6.993800163269043,6.9445600509643555,6.945680141448975,0
2020-04-27 00:00:00+00:00,6.965799808502197,6.965799808502197,6.991409778594971,6.950200080871582,6.958290100097656,0
2020-04-28 00:00:00+00:00,6.985300064086914,6.985300064086914,6.999000072479248,6.981649875640869,6.985300064086914,0
2020-04-29 00:00:00+00:00,6.987100124359131,6.987100124359131,6.99075984954834,6.945199966430664,6.986700057983398,0
2020-04-30 00:00:00+00:00,6.951000213623047,6.951000213623047,6.988770008087158,6.942959785461426,6.9517998695373535,0
2020-05-01 00:00:00+00:00,6.989299774169922,6.989299774169922,7.039000034332275,6.981760025024414,6.987760066986084,0
2020-05-04 00:00:00+00:00,7.0167999267578125,7.0167999267578125,7.049910068511963,7.003789901733398,7.013599872589111,0
2020-05-05 00:00:00+00:00,7.0446600914001465,7.0446600914001465,7.098599910736084,7.02662992477417,7.047100067138672,0
2020-05-06 00:00:00+00:00,7.083700180053711,7.083700180053711,7.192200183868408,7.073649883270264,7.083899974822998,0
2020-05-07 00:00:00+00:00,7.197080135345459,7.197080135345459,7.266819953918457,7.075570106506348,7.196720123291016,0
2020-05-08 00:00:00+00:00,7.0883002281188965,7.0883002281188965,7.166999816894531,7.075860023498535,7.093500137329102,0
2020-05-11 00:00:00+00:00,7.093999862670898,7.093999862670898,7.103400230407715,7.059539794921875,7.083199977874756,0
2020-05-12 00:00:00+00:00,7.063399791717529,7.063399791717529,7.067200183868408,6.9761199951171875,7.059800148010254,0
2020-05-13 00:00:00+00:00,6.9920501708984375,6.9920501708984375,6.995999813079834,6.969600200653076,6.995200157165527,0
2020-05-14 00:00:00+00:00,6.969860076904297,6.969860076904297,6.972300052642822,6.939640045166016,6.972300052642822,0
2020-05-15 00:00:00+00:00,6.925300121307373,6.925300121307373,6.92710018157959,6.897409915924072,6.92579984664917,0
2020-05-18 00:00:00+00:00,6.883339881896973,6.883339881896973,6.895199775695801,6.833099842071533,6.889800071716309,0
2020-05-19 00:00:00+00:00,6.876999855041504,6.876999855041504,6.877500057220459,6.759689807891846,6.87352991104126,0
2020-05-20 00:00:00+00:00,6.779789924621582,6.779789924621582,6.795199871063232,6.766679763793945,6.784599781036377,0
2020-05-21 00:00:00+00:00,6.78410005569458,6.78410005569458,6.811399936676025,6.7800397872924805,6.78380012512207,0
2020-05-22 00:00:00+00:00,6.789999961853027,6.789999961853027,6.815400123596191,6.784599781036377,6.784599781036377,0
2020-05-25 00:00:00+00:00,6.809100151062012,6.809100151062012,6.815899848937988,6.797490119934082,6.808800220489502,0
2020-05-26 00:00:00+00:00,6.814000129699707,6.814000129699707,6.816299915313721,6.696499824523926,6.812049865722656,0
2020-05-27 00:00:00+00:00,6.72553014755249,6.72553014755249,6.780799865722656,6.718500137329102,6.721829891204834,0
2020-05-28 00:00:00+00:00,6.7754998207092285,6.7754998207092285,6.81879997253418,6.76938009262085,6.776189804077148,0
2020-05-29 00:00:00+00:00,6.811049938201904,6.811049938201904,6.839399814605713,6.810830116271973,6.811049938201904,0
2020-06-01 00:00:00+00:00,6.804100036621094,6.804100036621094,6.823949813842773,6.794050216674805,6.803500175476074,0
2020-06-02 00:00:00+00:00,6.804599761962891,6.804599761962891,6.814630031585693,6.702600002288818,6.803999900817871,0
2020-06-03 00:00:00+00:00,6.696300029754639,6.696300029754639,6.765079975128174,6.680449962615967,6.696199893951416,0
2020-06-04 00:00:00+00:00,6.724100112915039,6.724100112915039,6.766210079193115,6.715700149536133,6.724599838256836,0
2020-06-05 00:00:00+00:00,6.748899936676025,6.748899936676025,6.7840399742126465,6.734499931335449,6.753200054168701,0
2020-06-08 00:00:00+00:00,6.76140022277832,6.76140022277832,6.7918701171875,6.751910209655762,6.761899948120117,0
2020-06-09 00:00:00+00:00,6.775400161743164,6.775400161743164,6.803219795227051,6.7692999839782715,6.773200035095215,0
2020-06-10 00:00:00+00:00,6.787499904632568,6.787499904632568,6.794250011444092,6.776500225067139,6.79040002822876,0
2020-06-11 00:00:00+00:00,6.769899845123291,6.769899845123291,6.847050189971924,6.766960144042969,6.768199920654297,0
2020-06-12 00:00:00+00:00,6.835100173950195,6.835100173950195,6.839399814605713,6.800779819488525,6.837500095367432,0
2020-06-15 00:00:00+00:00,6.813399791717529,6.813399791717529,6.857210159301758,6.811500072479248,6.813399791717529,0
2020-06-16 00:00:00+00:00,6.822169780731201,6.822169780731201,6.84837007522583,6.814670085906982,6.818210124969482,0
2020-06-17 00:00:00+00:00,6.830959796905518,6.830959796905518,6.857110023498535,6.83050012588501,6.830999851226807,0
2020-06-18 00:00:00+00:00,6.8317999839782715,6.8317999839782715,6.857510089874268,6.831099987030029,6.832749843597412,0
2020-06-19 00:00:00+00:00,6.853109836578369,6.853109836578369,6.857590198516846,6.834099769592285,6.8543500900268555,0
2020-06-22 00:00:00+00:00,6.84689998626709,6.84689998626709,6.857699871063232,6.832699775695801,6.846799850463867,0
2020-06-23 00:00:00+00:00,6.842299938201904,6.842299938201904,6.858399868011475,6.8384199142456055,6.84250020980835,0
2020-06-24 00:00:00+00:00,6.844600200653076,6.844600200653076,6.858250141143799,6.839270114898682,6.844399929046631,0
2020-06-25 00:00:00+00:00,6.850480079650879,6.850480079650879,6.857669830322266,6.834000110626221,6.850599765777588,0
2020-06-26 00:00:00+00:00,6.8527398109436035,6.8527398109436035,6.855209827423096,6.841599941253662,6.8527398109436035,0
2020-06-29 00:00:00+00:00,6.8505401611328125,6.8505401611328125,6.855380058288574,6.846700191497803,6.85053014755249,0
2020-06-30 00:00:00+00:00,6.8495001792907715,6.8495001792907715,6.854589939117432,6.835519790649414,6.843500137329102,0
2020-07-01 00:00:00+00:00,6.847300052642822,6.847300052642822,6.855050086975098,6.841000080108643,6.847400188446045,0
2020-07-02 00:00:00+00:00,6.845600128173828,6.845600128173828,6.854979991912842,6.840099811553955,6.841599941253662,0
2020-07-03 00:00:00+00:00,6.848100185394287,6.848100185394287,6.873499870300293,6.846799850463867,6.849420070648193,0
2020-07-06 00:00:00+00:00,6.858500003814697,6.858500003814697,6.865330219268799,6.8454999923706055,6.859300136566162,0
2020-07-07 00:00:00+00:00,6.856200218200684,6.856200218200684,6.865970134735107,6.851799964904785,6.856200218200684,0
2020-07-08 00:00:00+00:00,6.853360176086426,6.853360176086426,6.864920139312744,6.85099983215332,6.854169845581055,0
2020-07-09 00:00:00+00:00,6.85791015625,6.85791015625,6.8653998374938965,6.850200176239014,6.85791015625,0
2020-07-10 00:00:00+00:00,6.857729911804199,6.857729911804199,6.866000175476074,6.8572998046875,6.857789993286133,0
2020-07-13 00:00:00+00:00,6.8597002029418945,6.8597002029418945,6.867700099945068,6.853400230407715,6.862500190734863,0
2020-07-14 00:00:00+00:00,6.855400085449219,6.855400085449219,6.865839958190918,6.853799819946289,6.857289791107178,0
2020-07-15 00:00:00+00:00,6.863490104675293,6.863490104675293,6.8652801513671875,6.848299980163574,6.859899997711182,0
2020-07-16 00:00:00+00:00,6.85290002822876,6.85290002822876,6.858850002288818,6.851099967956543,6.856130123138428,0
2020-07-17 00:00:00+00:00,6.855629920959473,6.855629920959473,6.866879940032959,6.850399971008301,6.853799819946289,0
2020-07-20 00:00:00+00:00,6.851900100708008,6.851900100708008,6.858170032501221,6.85099983215332,6.851900100708008,0
2020-07-21 00:00:00+00:00,6.853650093078613,6.853650093078613,6.857580184936523,6.831699848175049,6.851500034332275,0
2020-07-22 00:00:00+00:00,6.826879978179932,6.826879978179932,6.85113000869751,6.82480001449585,6.827089786529541,0
2020-07-23 00:00:00+00:00,6.840199947357178,6.840199947357178,6.84853982925415,6.837100028991699,6.8404998779296875,0
2020-07-24 00:00:00+00:00,6.83558988571167,6.83558988571167,6.849959850311279,6.83473014831543,6.83558988571167,0
2020-07-27 00:00:00+00:00,6.840700149536133,6.840700149536133,6.875999927520752,6.838200092315674,6.844069957733154,0
2020-07-28 00:00:00+00:00,6.8790998458862305,6.8790998458862305,6.968500137329102,6.857800006866455,6.873499870300293,0
2020-07-29 00:00:00+00:00,6.938799858093262,6.938799858093262,7.00068998336792,6.928100109100342,6.935989856719971,0
2020-07-30 00:00:00+00:00,6.970699787139893,6.970699787139893,7.001399993896484,6.949999809265137,6.965400218963623,0
2020-07-31 00:00:00+00:00,6.969399929046631,6.969399929046631,6.981369972229004,6.955790042877197,6.970200061798096,0
2020-08-03 00:00:00+00:00,6.9692301750183105,6.9692301750183105,6.9860100746154785,6.957300186157227,6.983089923858643,0
2020-08-04 00:00:00+00:00,6.960400104522705,6.960400104522705,6.975110054016113,6.921299934387207,6.961929798126221,0
2020-08-05 00:00:00+00:00,6.92609977722168,6.92609977722168,7.050539970397949,6.888130187988281,6.926519870758057,0
2020-08-06 00:00:00+00:00,7.0495500564575195,7.0495500564575195,7.30620002746582,7.023469924926758,7.050300121307373,0
2020-08-07 00:00:00+00:00,7.223239898681641,7.223239898681641,7.356919765472412,7.120500087738037,7.23468017578125,0
2020-08-10 00:00:00+00:00,7.29964017868042,7.29964017868042,7.355500221252441,7.242300033569336,7.355500221252441,0
2020-08-11 00:00:00+00:00,7.328100204467773,7.328100204467773,7.345139980316162,7.205659866333008,7.328100204467773,0
2020-08-12 00:00:00+00:00,7.224120140075684,7.224120140075684,7.32682991027832,7.197509765625,7.222859859466553,0
2020-08-13 00:00:00+00:00,7.319019794464111,7.319019794464111,7.355999946594238,7.297399997711182,7.322700023651123,0
2020-08-14 00:00:00+00:00,7.332099914550781,7.332099914550781,7.381400108337402,7.315999984741211,7.329319953918457,0
2020-08-17 00:00:00+00:00,7.366000175476074,7.366000175476074,7.395440101623535,7.357850074768066,7.366399765014648,0
2020-08-18 00:00:00+00:00,7.373429775238037,7.373429775238037,7.399600028991699,7.351729869842529,7.379799842834473,0
2020-08-19 00:00:00+00:00,7.3649001121521,7.3649001121521,7.379199981689453,7.212600231170654,7.365300178527832,0
2020-08-20 00:00:00+00:00,7.277900218963623,7.277900218963623,7.349140167236328,7.2754998207092285,7.2778000831604,0
2020-08-21 00:00:00+00:00,7.296199798583984,7.296199798583984,7.345699787139893,7.196499824523926,7.296599864959717,0
2020-08-24 00:00:00+00:00,7.284570217132568,7.284570217132568,7.38100004196167,7.253530025482178,7.323919773101807,0
2020-08-25 00:00:00+00:00,7.372900009155273,7.372900009155273,7.4038801193237305,7.366300106048584,7.372600078582764,0
2020-08-26 00:00:00+00:00,7.393199920654297,7.393199920654297,7.4120001792907715,7.331200122833252,7.393209934234619,0
2020-08-27 00:00:00+00:00,7.348750114440918,7.348750114440918,7.373849868774414,7.308380126953125,7.3524699211120605,0
2020-08-28 00:00:00+00:00,7.35260009765625,7.35260009765625,7.367800235748291,7.295670032501221,7.335209846496582,0
2020-08-31 00:00:00+00:00,7.324900150299072,7.324900150299072,7.362189769744873,7.303770065307617,7.311840057373047,0
2020-09-01 00:00:00+00:00,7.35260009765625,7.35260009765625,7.373809814453125,7.3231000900268555,7.345839977264404,0
2020-09-02 00:00:00+00:00,7.359399795532227,7.359399795532227,7.388710021972656,7.355199813842773,7.356900215148926,0
2020-09-03 00:00:00+00:00,7.363239765167236,7.363239765167236,7.448999881744385,7.359889984130859,7.368800163269043,0
2020-09-04 00:00:00+00:00,7.4220099449157715,7.4220099449157715,7.456890106201172,7.418499946594238,7.4232401847839355,0
2020-09-07 00:00:00+00:00,7.431399822235107,7.431399822235107,7.463510036468506,7.410990238189697,7.422190189361572,0
2020-09-08 00:00:00+00:00,7.449699878692627,7.449699878692627,7.487170219421387,7.442450046539307,7.449699878692627,0
2020-09-09 00:00:00+00:00,7.479100227355957,7.479100227355957,7.4948201179504395,7.473199844360352,7.4791998863220215,0
2020-09-10 00:00:00+00:00,7.4688801765441895,7.4688801765441895,7.485459804534912,7.411399841308594,7.473800182342529,0
2020-09-11 00:00:00+00:00,7.442500114440918,7.442500114440918,7.476560115814209,7.4370598793029785,7.442500114440918,0
2020-09-14 00:00:00+00:00,7.467289924621582,7.467289924621582,7.496500015258789,7.464000225067139,7.472599983215332,0
2020-09-15 00:00:00+00:00,7.483500003814697,7.483500003814697,7.4972100257873535,7.473229885101318,7.483699798583984,0
2020-09-16 00:00:00+00:00,7.485400199890137,7.485400199890137,7.505879878997803,7.476679801940918,7.484099864959717,0
2020-09-17 00:00:00+00:00,7.492700099945068,7.492700099945068,7.560299873352051,7.482120037078857,7.486380100250244,0
2020-09-18 00:00:00+00:00,7.544600009918213,7.544600009918213,7.57480001449585,7.538099765777588,7.547599792480469,0
2020-09-21 00:00:00+00:00,7.557600021362305,7.557600021362305,7.634699821472168,7.553699970245361,7.558650016784668,0
2020-09-22 00:00:00+00:00,7.616640090942383,7.616640090942383,7.669149875640869,7.613500118255615,7.615699768066406,0
2020-09-23 00:00:00+00:00,7.667699813842773,7.667699813842773,7.705699920654297,7.650020122528076,7.667970180511475,0
2020-09-24 00:00:00+00:00,7.698599815368652,7.698599815368652,7.714000225067139,7.5542402267456055,7.696499824523926,0
2020-09-25 00:00:00+00:00,7.615699768066406,7.615699768066406,7.670899868011475,7.509980201721191,7.612299919128418,0
2020-09-28 00:00:00+00:00,7.658180236816406,7.658180236816406,7.831309795379639,7.654290199279785,7.658180236816406,0
2020-09-29 00:00:00+00:00,7.780360221862793,7.780360221862793,7.853529930114746,7.762499809265137,7.792300224304199,0
2020-09-30 00:00:00+00:00,7.8113298416137695,7.8113298416137695,7.831699848175049,7.695499897003174,7.79817008972168,0
2020-10-01 00:00:00+00:00,7.705870151519775,7.705870151519775,7.774899959564209,7.635930061340332,7.706769943237305,0
2020-10-02 00:00:00+00:00,7.751399993896484,7.751399993896484,7.771599769592285,7.721779823303223,7.7505998611450195,0
2020-10-05 00:00:00+00:00,7.736629962921143,7.736629962921143,7.7855000495910645,7.719180107116699,7.755499839782715,0
2020-10-06 00:00:00+00:00,7.760000228881836,7.760000228881836,7.795760154724121,7.741399765014648,7.759900093078613,0
2020-10-07 00:00:00+00:00,7.788269996643066,7.788269996643066,7.883399963378906,7.781469821929932,7.788370132446289,0
2020-10-08 00:00:00+00:00,7.872690200805664,7.872690200805664,7.943449974060059,7.871860027313232,7.871860027313232,0
2020-10-09 00:00:00+00:00,7.940299987792969,7.940299987792969,7.952250003814697,7.83519983291626,7.939899921417236,0
2020-10-12 00:00:00+00:00,7.845250129699707,7.845250129699707,7.910930156707764,7.845250129699707,7.862500190734863,0
2020-10-13 00:00:00+00:00,7.88539981842041,7.88539981842041,7.9243998527526855,7.869659900665283,7.884669780731201,0
2020-10-14 00:00:00+00:00,7.9207000732421875,7.9207000732421875,7.95635986328125,7.895599842071533,7.922599792480469,0
2020-10-15 00:00:00+00:00,7.906199932098389,7.906199932098389,7.948999881744385,7.903800010681152,7.907979965209961,0
2020-10-16 00:00:00+00:00,7.9309000968933105,7.9309000968933105,7.955399990081787,7.886670112609863,7.931000232696533,0
2020-10-19 00:00:00+00:00,7.912300109863281,7.912300109863281,7.922019958496094,7.871300220489502,7.912749767303467,0
2020-10-20 00:00:00+00:00,7.872640132904053,7.872640132904053,7.904689788818359,7.861199855804443,7.872320175170898,0
2020-10-21 00:00:00+00:00,7.857999801635742,7.857999801635742,7.871250152587891,7.802090167999268,7.8572998046875,0
2020-10-22 00:00:00+00:00,7.808040142059326,7.808040142059326,7.975069999694824,7.777649879455566,7.805260181427002,0
2020-10-23 00:00:00+00:00,7.941199779510498,7.941199779510498,7.974629878997803,7.930789947509766,7.941100120544434,0
2020-10-26 00:00:00+00:00,7.97353982925415,7.97353982925415,8.09181022644043,7.970210075378418,7.973529815673828,0
2020-10-27 00:00:00+00:00,8.09022045135498,8.09022045135498,8.19441032409668,8.079719543457031,8.08810043334961,0
2020-10-28 00:00:00+00:00,8.192700386047363,8.192700386047363,8.314740180969238,8.184590339660645,8.193699836730957,0
2020-10-29 00:00:00+00:00,8.264920234680176,8.264920234680176,8.324239730834961,8.2510404586792,8.269200325012207,0
2020-10-30 00:00:00+00:00,8.297940254211426,8.297940254211426,8.3816499710083,8.258500099182129,8.29854965209961,0
2020-11-02 00:00:00+00:00,8.363490104675293,8.363490104675293,8.441789627075195,8.328129768371582,8.360770225524902,0
2020-11-03 00:00:00+00:00,8.433609962463379,8.433609962463379,8.536700248718262,8.396309852600098,8.436149597167969,0
2020-11-04 00:00:00+00:00,8.432000160217285,8.432000160217285,8.511819839477539,8.377880096435547,8.431099891662598,0
2020-11-05 00:00:00+00:00,8.440500259399414,8.440500259399414,8.473999977111816,8.404569625854492,8.4443998336792,0
2020-11-06 00:00:00+00:00,8.42039966583252,8.42039966583252,8.57800006866455,8.406100273132324,8.42080020904541,0
2020-11-09 00:00:00+00:00,8.437789916992188,8.437789916992188,8.443710327148438,8.007800102233887,8.385729789733887,0
2020-11-10 00:00:00+00:00,8.107600212097168,8.107600212097168,8.367520332336426,8.074000358581543,8.10890007019043,0
2020-11-11 00:00:00+00:00,8.149149894714355,8.149149894714355,8.196800231933594,7.806099891662598,8.17240047454834,0
2020-11-12 00:00:00+00:00,7.7829999923706055,7.7829999923706055,7.886600017547607,7.677070140838623,7.787630081176758,0
2020-11-13 00:00:00+00:00,7.68179988861084,7.68179988861084,7.74459981918335,7.601870059967041,7.68120002746582,0
2020-11-16 00:00:00+00:00,7.619949817657471,7.619949817657471,7.753819942474365,7.604300022125244,7.621950149536133,0
2020-11-17 00:00:00+00:00,7.688379764556885,7.688379764556885,7.793449878692627,7.679510116577148,7.700300216674805,0
2020-11-18 00:00:00+00:00,7.674650192260742,7.674650192260742,7.779399871826172,7.667799949645996,7.694799900054932,0
2020-11-19 00:00:00+00:00,7.6910600662231445,7.6910600662231445,7.726200103759766,7.517499923706055,7.707699775695801,0
2020-11-20 00:00:00+00:00,7.539599895477295,7.539599895477295,7.673689842224121,7.522900104522705,7.5229997634887695,0
2020-11-23 00:00:00+00:00,7.617249965667725,7.617249965667725,7.938149929046631,7.614799976348877,7.617249965667725,0
