ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
92,John Thompson*,C,24,BOS,10,,7.2,1.4,3.0,.467,,,,1.4,3.0,.467,.467,0.4,0.6,.667,,,3.0,0.3,,,,1.5,3.2
93,Rod Thorn*,SG,24,TOT,73,,23.8,4.2,10.0,.420,,,,4.2,10.0,.420,.420,2.3,3.2,.712,,,2.9,2.0,,,,2.0,10.7
93,Rod Thorn*,SG,24,DET,27,,30.2,5.3,12.7,.417,,,,5.3,12.7,.417,.417,3.3,4.6,.732,,,3.7,2.4,,,,2.5,13.9
93,Rod Thorn*,SG,24,STL,46,,20.1,3.5,8.4,.423,,,,3.5,8.4,.423,.423,1.7,2.5,.690,,,2.4,1.8,,,,1.7,8.8
94,Nate Thurmond*,C,24,SFW,73,,39.6,6.2,15.3,.406,,,,6.2,15.3,.406,.406,3.8,5.9,.654,,,18.0,1.5,,,,3.1,16.3
95,Gene Tormohlen,C,28,STL,71,,10.9,2.0,4.6,.444,,,,2.0,4.6,.444,.444,0.8,1.2,.659,,,4.4,0.8,,,,1.9,4.8
96,John Tresvant,PF,26,TOT,61,,15.9,2.8,6.6,.428,,,,2.8,6.6,.428,.428,2.3,3.1,.747,,,6.0,1.2,,,,2.9,7.9
96,John Tresvant,PF,26,STL,15,,14.2,2.5,5.2,.474,,,,2.5,5.2,.474,.474,1.8,2.1,.844,,,5.7,0.7,,,,2.9,6.7
96,John Tresvant,PF,26,DET,46,,16.4,2.9,7.0,.416,,,,2.9,7.0,.416,.416,2.5,3.4,.728,,,6.1,1.3,,,,3.0,8.3
97,Jack Twyman*,SF,31,CIN,73,,12.9,3.1,6.8,.450,,,,3.1,6.8,.450,.450,1.3,1.6,.812,,,2.3,0.8,,,,1.7,7.4
98,Dick Van Arsdale,SG,22,NYK,79,69,29.0,4.5,10.6,.428,,,,4.5,10.6,.428,.428,3.2,4.4,.715,,,4.8,2.3,,,,3.0,12.3
99,Tom Van Arsdale,SG,22,DET,79,,25.8,3.9,10.6,.374,,,,3.9,10.6,.374,.374,2.6,3.7,.721,,,3.9,2.6,,,,3.2,10.5
100,Chico Vaughn,PG,25,TOT,56,,21.8,3.3,8.5,.384,,,,3.3,8.5,.384,.384,1.9,2.6,.736,,,1.9,2.5,,,,1.8,8.4
100,Chico Vaughn,PG,25,STL,19,,23.4,3.8,10.1,.375,,,,3.8,10.1,.375,.375,2.4,3.3,.742,,,2.4,1.9,,,,2.1,10.0
100,Chico Vaughn,PG,25,DET,37,,20.9,3.0,7.6,.390,,,,3.0,7.6,.390,.390,1.6,2.2,.732,,,1.7,2.8,,,,1.6,7.6
101,Chet Walker*,SF,25,PHI,80,,32.5,5.5,12.3,.451,,,,5.5,12.3,.451,.451,4.2,5.9,.716,,,8.0,2.5,,,,3.0,15.3
102,Gerry Ward,SG,24,PHI,66,,12.7,1.0,2.9,.354,,,,1.0,2.9,.354,.354,0.6,0.9,.650,,,1.3,1.2,,,,2.5,2.6
103,Ben Warley,SF,29,TOT,57,,13.6,2.0,5.0,.408,,,,2.0,5.0,.408,.408,1.1,1.7,.660,,,3.8,0.4,,,,2.3,5.2
103,Ben Warley,SF,29,PHI,1,,6.0,1.0,3.0,.333,,,,1.0,3.0,.333,.333,0.0,0.0,,,,2.0,0.0,,,,1.0,2.0
103,Ben Warley,SF,29,BAL,56,,13.7,2.1,5.0,.409,,,,2.1,5.0,.409,.409,1.1,1.7,.660,,,3.8,0.4,,,,2.3,5.3
104,Bob Warlick,SG,24,DET,10,,7.8,1.1,3.8,.289,,,,1.1,3.8,.289,.289,0.2,0.6,.333,,,1.6,1.0,,,,0.8,2.4
105,Jim Washington,PF,22,STL,65,,17.0,2.4,6.0,.402,,,,2.4,6.0,.402,.402,1.0,1.8,.567,,,5.4,0.7,,,,2.7,5.9
106,Ron Watts,F,22,BOS,1,,3.0,1.0,2.0,.500,,,,1.0,2.0,.500,.500,0.0,0.0,,,,1.0,1.0,,,,1.0,2.0
107,Bob Weiss,G,23,PHI,7,,4.3,0.4,1.3,.333,,,,0.4,1.3,.333,.333,0.0,0.0,,,,1.0,0.6,,,,1.4,0.9
108,Jerry West*,SG,27,LAL,79,,40.7,10.4,21.9,.473,,,,10.4,21.9,.473,.473,10.6,12.4,.860,,,7.1,6.1,,,,3.1,31.3
109,Gene Wiley,C,28,LAL,67,,20.7,1.8,4.3,.426,,,,1.8,4.3,.426,.426,0.6,1.1,.566,,,7.3,0.9,,,,2.6,4.3
110,Lenny Wilkens*,PG,28,STL,69,,39.0,6.0,13.8,.431,,,,6.0,13.8,.431,.431,6.1,7.7,.793,,,4.7,6.2,,,,3.6,18.0
111,George Wilson,C,23,CIN,47,,5.9,1.1,2.9,.391,,,,1.1,2.9,.391,.391,0.6,0.9,.643,,,2.1,0.4,,,,1.2,2.9
