ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
16,Ed Conlin,SF,27,PHW,77,,16.8,2.8,7.8,.361,,,,2.8,7.8,.361,.361,1.4,1.8,.748,,,3.4,1.6,,,,2.0,7.0
17,Larry Costello*,PG,29,SYR,75,,28.9,5.4,11.3,.482,,,,5.4,11.3,.482,.482,3.6,4.5,.799,,,3.9,5.5,,,,3.8,14.5
18,Bob Cousy*,PG,32,BOS,76,,32.5,6.8,18.2,.371,,,,6.8,18.2,.371,.371,4.6,5.9,.779,,,4.4,7.7,,,,2.6,18.1
19,Ralph Davis,SG,22,CIN,73,,16.6,2.5,6.2,.401,,,,2.5,6.2,.401,.401,0.5,0.7,.654,,,1.2,2.4,,,,1.7,5.4
20,Archie Dees,C,24,DET,28,,11.0,1.9,4.8,.393,,,,1.9,4.8,.393,.393,1.4,1.7,.830,,,3.4,0.6,,,,1.8,5.2
21,Walter Dukes,C,30,DET,73,,28.0,3.9,9.7,.405,,,,3.9,9.7,.405,.405,3.8,5.5,.703,,,14.1,1.9,,,,4.3,11.7
22,Wayne Embry*,C,23,CIN,79,,28.3,5.8,12.8,.451,,,,5.8,12.8,.451,.451,2.8,4.2,.668,,,10.9,1.6,,,,3.6,14.4
23,Mike Farmer,SF,24,TOT,59,,22.1,3.1,7.8,.390,,,,3.1,7.8,.390,.390,1.2,1.6,.734,,,6.4,1.4,,,,2.2,7.3
23,Mike Farmer,SF,24,NYK,2,,3.0,0.0,0.5,.000,,,,0.0,0.5,.000,.000,0.0,0.0,,,,1.0,0.0,,,,1.0,0.0
23,Mike Farmer,SF,24,CIN,57,,22.7,3.2,8.1,.391,,,,3.2,8.1,.391,.391,1.2,1.6,.734,,,6.6,1.4,,,,2.2,7.5
24,Ray Felix,C,30,LAL,78,,19.4,2.4,6.5,.372,,,,2.4,6.5,.372,.372,1.7,2.5,.699,,,6.9,0.5,,,,3.9,6.6
25,Al Ferrari,SG,27,STL,63,,16.4,1.9,5.2,.357,,,,1.9,5.2,.357,.357,1.5,1.8,.819,,,1.8,2.3,,,,2.5,5.2
26,Bob Ferry,C,23,DET,79,,21.0,4.4,9.8,.451,,,,4.4,9.8,.451,.451,2.4,3.2,.741,,,6.3,1.6,,,,2.6,11.3
27,Larry Foust,C,32,STL,68,,17.8,2.9,7.2,.397,,,,2.9,7.2,.397,.397,2.4,3.1,.788,,,5.7,1.1,,,,2.7,8.1
28,Dave Gambee,SF,23,SYR,79,,26.5,5.0,12.0,.419,,,,5.0,12.0,.419,.419,3.7,4.5,.827,,,7.4,1.3,,,,3.5,13.7
29,Dick Garmaker,PG,28,NYK,71,,31.5,5.8,13.3,.440,,,,5.8,13.3,.440,.440,3.9,5.0,.768,,,3.9,3.1,,,,3.4,15.6
30,Jack George,PG,32,NYK,16,,16.8,1.9,5.8,.333,,,,1.9,5.8,.333,.333,1.3,1.9,.667,,,2.0,2.4,,,,2.3,5.1
31,Tom Gola*,SG,28,PHW,74,,36.6,5.7,12.7,.447,,,,5.7,12.7,.447,.447,2.8,3.8,.747,,,9.4,3.9,,,,4.3,14.2
32,Joe Graboski,PF,31,PHW,68,,14.9,2.5,7.5,.333,,,,2.5,7.5,.333,.333,1.9,2.7,.694,,,3.9,1.1,,,,2.2,6.8
33,Johnny Green,PF,27,NYK,78,,22.9,4.2,9.7,.430,,,,4.2,9.7,.430,.430,1.9,3.6,.522,,,10.7,1.2,,,,2.5,10.2
34,Si Green,SG,27,STL,76,,25.9,3.5,9.4,.366,,,,3.5,9.4,.366,.366,2.3,3.3,.704,,,5.0,3.4,,,,3.1,9.2
35,Hal Greer*,SG,24,SYR,79,,35.0,7.9,17.5,.451,,,,7.9,17.5,.451,.451,3.9,5.0,.774,,,5.8,3.8,,,,3.1,19.6
36,Gene Guarilia,SF,23,BOS,25,,8.4,1.5,3.8,.404,,,,1.5,3.8,.404,.404,0.1,0.4,.300,,,2.8,0.2,,,,1.1,3.2
37,Richie Guerin*,SG,28,NYK,79,,38.3,7.7,19.6,.396,,,,7.7,19.6,.396,.396,6.3,7.9,.792,,,7.9,6.4,,,,3.9,21.8
38,Cliff Hagan*,SF,29,STL,77,,35.1,8.6,19.4,.444,,,,8.6,19.4,.444,.444,5.0,6.1,.820,,,9.3,4.9,,,,3.7,22.1
39,Swede Halbrook,C,28,SYR,79,,14.3,2.0,5.9,.335,,,,2.0,5.9,.335,.335,1.0,1.8,.543,,,7.0,0.4,,,,3.3,4.9
40,Vern Hatton,SG,25,PHW,54,,11.3,1.8,5.6,.319,,,,1.8,5.6,.319,.319,0.9,1.0,.821,,,1.7,1.1,,,,1.1,4.4
41,Tom Hawkins,SF,24,LAL,78,,23.7,4.0,9.2,.431,,,,4.0,9.2,.431,.431,1.8,3.0,.596,,,6.1,1.1,,,,2.7,9.7
42,Tom Heinsohn*,PF,26,BOS,74,,30.5,8.5,21.2,.400,,,,8.5,21.2,.400,.400,4.4,5.7,.767,,,9.9,1.9,,,,3.5,21.3
43,Bailey Howell*,PF,24,DET,77,,38.3,7.9,16.8,.469,,,,7.9,16.8,.469,.469,7.8,10.4,.753,,,14.4,2.5,,,,3.9,23.6
44,Hot Rod Hundley,PG,26,LAL,79,,27.6,4.1,11.7,.351,,,,4.1,11.7,.351,.351,2.8,3.7,.753,,,3.7,4.4,,,,1.8,11.0
45,Darrall Imhoff,C,22,NYK,62,,16.0,2.0,5.0,.394,,,,2.0,5.0,.394,.394,0.8,1.5,.510,,,4.8,0.8,,,,2.3,4.7
46,Andy Johnson,PF,28,PHW,79,,25.3,3.8,10.6,.359,,,,3.8,10.6,.359,.359,2.0,3.5,.571,,,4.4,2.6,,,,3.2,9.6
47,Ron Johnson,F,22,TOT,14,,7.4,0.9,3.1,.302,,,,0.9,3.1,.302,.302,0.8,1.2,.647,,,2.1,0.1,,,,0.7,2.6
47,Ron Johnson,F,22,DET,6,,10.0,1.8,5.0,.367,,,,1.8,5.0,.367,.367,1.5,2.3,.643,,,2.3,0.2,,,,1.0,5.2
47,Ron Johnson,F,22,LAL,8,,5.4,0.3,1.6,.154,,,,0.3,1.6,.154,.154,0.3,0.4,.667,,,1.9,0.1,,,,0.5,0.8
48,Howie Jolliff,PF,22,LAL,46,,7.7,1.0,3.1,.326,,,,1.0,3.1,.326,.326,0.2,0.5,.478,,,3.1,0.3,,,,1.2,2.2
49,K.C. Jones*,PG,28,BOS,78,,20.6,2.6,7.7,.338,,,,2.6,7.7,.338,.338,2.4,3.6,.664,,,3.6,3.2,,,,2.4,7.6
50,Sam Jones*,SG,27,BOS,78,,26.0,6.2,13.7,.449,,,,6.2,13.7,.449,.449,2.7,3.4,.787,,,5.4,2.8,,,,1.9,15.0
51,Willie Jones,PG,24,DET,35,,12.9,2.2,6.2,.361,,,,2.2,6.2,.361,.361,1.1,1.8,.635,,,2.7,1.8,,,,2.6,5.6
52,Phil Jordon,C,27,TOT,79,,26.1,4.6,11.8,.386,,,,4.6,11.8,.386,.386,2.6,3.6,.718,,,8.5,2.3,,,,3.5,11.7
52,Phil Jordon,C,27,CIN,48,,23.8,4.2,10.6,.395,,,,4.2,10.6,.395,.395,2.4,3.3,.731,,,8.8,2.2,,,,3.1,10.9
52,Phil Jordon,C,27,NYK,31,,29.8,5.1,13.6,.374,,,,5.1,13.6,.374,.374,2.9,4.1,.701,,,8.1,2.4,,,,4.0,13.1
53,Pickles Kennedy,G,22,PHW,7,,7.4,0.6,3.0,.190,,,,0.6,3.0,.190,.190,0.6,0.9,.667,,,1.1,1.3,,,,0.9,1.7
54,Red Kerr,C,28,SYR,79,,33.9,5.3,13.4,.397,,,,5.3,13.4,.397,.397,2.8,3.8,.729,,,12.0,2.5,,,,2.9,13.4
55,Jim Krebs,C,25,LAL,75,,22.1,3.6,9.2,.392,,,,3.6,9.2,.392,.392,1.0,1.2,.806,,,6.1,0.9,,,,3.0,8.2
56,Fred LaCour,SF,22,STL,55,,13.1,2.2,5.4,.417,,,,2.2,5.4,.417,.417,1.1,1.5,.750,,,3.2,1.5,,,,1.3,5.6
57,Rudy LaRusso,PF,23,LAL,79,,32.8,5.3,12.6,.419,,,,5.3,12.6,.419,.419,4.1,5.2,.790,,,9.9,1.7,,,,3.5,14.6
58,George Lee,SF,24,DET,74,,23.4,4.2,10.5,.399,,,,4.2,10.5,.399,.399,3.7,5.3,.701,,,6.6,1.2,,,,2.1,12.1
59,Slick Leonard*,PG,28,LAL,55,,10.9,1.1,3.8,.295,,,,1.1,3.8,.295,.295,1.3,1.8,.710,,,1.3,1.5,,,,1.3,3.5
60,Jim Loscutoff,SF,30,BOS,76,,15.2,1.9,6.3,.301,,,,1.9,6.3,.301,.301,0.6,1.0,.645,,,3.8,0.3,,,,3.1,4.4
61,Clyde Lovellette*,C,31,STL,67,,31.5,8.9,19.7,.453,,,,8.9,19.7,.453,.453,4.1,4.9,.830,,,10.1,2.6,,,,3.7,22.0
62,Johnny McCarthy,PG,26,STL,79,,31.9,3.4,9.4,.357,,,,3.4,9.4,.357,.357,1.5,2.9,.540,,,4.1,5.4,,,,3.4,8.3
63,Shellie McMillon,SF,24,DET,78,,21.0,4.1,9.6,.428,,,,4.1,9.6,.428,.428,1.8,2.6,.697,,,6.2,1.3,,,,3.1,10.1
64,Bob McNeill,PG,22,NYK,75,,18.5,2.2,5.7,.389,,,,2.2,5.7,.389,.389,1.4,1.7,.833,,,1.6,3.2,,,,2.0,5.8
65,Jackie Moreland,PF,22,DET,64,,15.7,3.0,7.5,.400,,,,3.0,7.5,.400,.400,1.3,2.1,.652,,,4.9,0.8,,,,2.7,7.3
66,Willie Naulls,SF,26,NYK,79,,37.7,9.3,21.8,.428,,,,9.3,21.8,.428,.428,4.7,5.8,.816,,,13.4,2.4,,,,3.4,23.4
67,Chuck Noble,SG,29,DET,75,,22.1,2.6,7.5,.346,,,,2.6,7.5,.346,.346,1.1,1.5,.713,,,2.4,3.8,,,,2.6,6.3
68,Don Ohl,SG,24,DET,79,,27.5,5.4,13.7,.394,,,,5.4,13.7,.394,.394,2.5,3.5,.719,,,3.2,3.4,,,,2.8,13.3
69,Jim Palmer,C,27,NYK,55,,12.5,2.3,5.6,.403,,,,2.3,5.6,.403,.403,0.8,1.2,.677,,,3.3,0.5,,,,2.3,5.3
70,Bob Pettit*,PF,28,STL,76,,39.8,10.1,22.6,.447,,,,10.1,22.6,.447,.447,7.7,10.6,.724,,,20.3,3.4,,,,2.9,27.9
71,Dave Piontek,SF,26,STL,29,,8.8,1.6,3.3,.490,,,,1.6,3.3,.490,.490,0.6,1.1,.516,,,2.3,0.7,,,,1.1,3.8
72,Cal Ramsey,SF,23,SYR,2,,13.5,1.0,5.5,.182,,,,1.0,5.5,.182,.182,1.0,2.0,.500,,,3.5,1.5,,,,3.5,3.0
73,Frank Ramsey*,SG,29,BOS,79,,25.6,5.7,13.9,.407,,,,5.7,13.9,.407,.407,3.7,4.5,.833,,,5.5,1.8,,,,3.6,15.1
74,Hub Reed,C,24,CIN,75,,16.2,2.1,4.9,.429,,,,2.1,4.9,.429,.429,1.1,1.6,.697,,,4.9,0.9,,,,2.7,5.3
75,Joe Roberts,SF,24,SYR,68,,11.8,1.9,5.2,.370,,,,1.9,5.2,.370,.370,0.9,1.5,.596,,,3.6,0.6,,,,1.8,4.7
76,Oscar Robertson*,PG,22,CIN,71,,42.7,10.6,22.5,.473,,,,10.6,22.5,.473,.473,9.2,11.2,.822,,,10.1,9.7,,,,3.1,30.5
77,Guy Rodgers*,PG,25,PHW,78,,37.2,5.1,13.2,.386,,,,5.1,13.2,.386,.386,2.6,3.8,.687,,,6.5,8.7,,,,3.4,12.8
78,Phil Rollins,SG,27,TOT,61,,13.4,1.8,4.8,.372,,,,1.8,4.8,.372,.372,1.0,1.4,.659,,,1.6,2.0,,,,2.0,4.5
78,Phil Rollins,G,27,STL,7,,10.1,1.3,2.9,.450,,,,1.3,2.9,.450,.450,0.0,0.6,.000,,,0.4,1.6,,,,2.0,2.6
78,Phil Rollins,SG,27,CIN,14,,6.1,0.7,2.3,.313,,,,0.7,2.3,.313,.313,0.4,0.5,.714,,,0.6,0.8,,,,0.9,1.8
78,Phil Rollins,SG,27,NYK,40,,16.5,2.3,6.0,.373,,,,2.3,6.0,.373,.373,1.3,1.9,.688,,,2.1,2.5,,,,2.4,5.8
79,Joe Ruklick,PF,22,PHW,29,,7.7,1.5,4.1,.358,,,,1.5,4.1,.358,.358,0.3,0.4,.615,,,2.1,0.3,,,,1.3,3.2
80,Bill Russell*,C,26,BOS,78,,44.3,6.8,16.0,.426,,,,6.8,16.0,.426,.426,3.3,6.0,.550,,,23.9,3.4,,,,2.0,16.9
81,Tom Sanders*,SF,22,BOS,68,,15.9,2.2,5.2,.420,,,,2.2,5.2,.420,.420,1.0,1.5,.670,,,5.7,0.6,,,,1.9,5.3
82,Woody Sauldsberry,PF,26,STL,69,,21.6,3.3,11.1,.299,,,,3.3,11.1,.299,.299,0.8,1.4,.560,,,7.1,1.1,,,,2.9,7.5
83,Dolph Schayes*,PF,32,SYR,79,,38.1,7.5,20.2,.372,,,,7.5,20.2,.372,.372,8.6,9.9,.868,,,12.2,3.7,,,,3.7,23.6
84,Kenny Sears,SF,27,NYK,52,,26.8,4.6,10.9,.424,,,,4.6,10.9,.424,.424,5.2,6.3,.825,,,5.6,2.0,,,,3.2,14.4
85,Frank Selvy,SG,28,LAL,77,,28.0,4.0,10.0,.405,,,,4.0,10.0,.405,.405,2.7,3.6,.753,,,3.9,3.2,,,,2.8,10.8
86,Bill Sharman*,SG,34,BOS,61,,25.2,6.3,14.9,.422,,,,6.3,14.9,.422,.422,3.4,3.7,.921,,,3.7,2.4,,,,2.1,16.0
87,Gene Shue,PG,29,DET,78,,43.1,8.3,19.8,.421,,,,8.3,19.8,.421,.421,6.0,7.0,.856,,,4.3,6.8,,,,2.7,22.6
88,Larry Staverman,PF,24,CIN,66,,14.3,1.7,3.8,.446,,,,1.7,3.8,.446,.446,1.2,1.4,.849,,,4.3,1.3,,,,2.5,4.6
89,Jack Twyman*,SF,26,CIN,79,,37.0,10.1,20.7,.488,,,,10.1,20.7,.488,.488,5.1,7.0,.731,,,8.5,2.8,,,,3.5,25.3
90,Charlie Tyra,PF,25,NYK,59,,23.8,3.4,9.3,.362,,,,3.4,9.3,.362,.362,2.0,2.9,.694,,,6.7,1.4,,,,2.8,8.8
91,Jerry West*,SG,22,LAL,79,,35.4,6.7,16.0,.419,,,,6.7,16.0,.419,.419,4.2,6.3,.666,,,7.7,4.2,,,,2.7,17.6
92,Win Wilfong,PG,27,CIN,62,,11.6,1.7,4.9,.348,,,,1.7,4.9,.348,.348,1.2,1.4,.809,,,2.4,1.4,,,,1.9,4.6
93,Lenny Wilkens*,PG,23,STL,75,,25.3,4.4,10.4,.425,,,,4.4,10.4,.425,.425,2.9,4.0,.713,,,4.5,2.8,,,,2.9,11.7
