ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
13,Gary Bradds,SF,22,BAL,41,,8.2,1.1,2.7,.414,,,,1.1,2.7,.414,.414,1.1,1.5,.714,,,2.0,0.5,,,,0.9,3.3
14,Bill Bridges,PF,25,STL,79,,29.9,4.6,11.9,.386,,,,4.6,11.9,.386,.386,2.4,3.5,.676,,,10.8,2.4,,,,3.5,11.5
15,Em Bryant,PG,26,NYK,77,29,17.3,1.9,5.7,.333,,,,1.9,5.7,.333,.333,1.1,1.7,.654,,,2.2,2.2,,,,2.8,4.9
16,Dave Budd,SF,26,NYK,62,4,19.2,3.2,6.6,.482,,,,3.2,6.6,.482,.482,2.0,2.7,.712,,,5.0,1.0,,,,2.4,8.3
17,Ed Burton,F,25,STL,7,,6.0,1.0,2.9,.350,,,,1.0,2.9,.350,.350,0.6,1.0,.571,,,1.9,0.3,,,,1.9,2.6
18,Donnie Butcher,PG,28,DET,71,,16.3,2.0,5.0,.405,,,,2.0,5.0,.405,.405,1.8,2.9,.618,,,2.8,1.7,,,,2.6,5.8
19,Al Butler,PG,26,BAL,25,,6.9,1.0,2.9,.329,,,,1.0,2.9,.329,.329,0.4,0.6,.733,,,0.8,0.5,,,,1.0,2.4
20,Joe Caldwell,SF,23,DET,66,,23.4,4.4,11.8,.374,,,,4.4,11.8,.374,.374,2.0,3.2,.614,,,6.7,1.8,,,,2.6,10.7
21,Wilt Chamberlain*,C,28,TOT,73,,45.2,14.6,28.5,.510,,,,14.6,28.5,.510,.510,5.6,12.1,.464,,,22.9,3.4,,,,2.0,34.7
21,Wilt Chamberlain*,C,28,SFW,38,,45.9,16.7,33.6,.499,,,,16.7,33.6,.499,.499,5.5,13.2,.416,,,23.5,3.1,,,,2.0,38.9
21,Wilt Chamberlain*,C,28,PHI,35,,44.5,12.2,23.1,.528,,,,12.2,23.1,.528,.528,5.7,10.9,.526,,,22.3,3.8,,,,2.0,30.1
22,Len Chappell,C,24,NYK,43,3,15.2,3.4,8.5,.395,,,,3.4,8.5,.395,.395,1.6,2.3,.680,,,3.3,0.3,,,,1.7,8.3
23,Larry Costello*,PG,33,PHI,64,,30.7,4.8,10.9,.445,,,,4.8,10.9,.445,.445,3.8,4.3,.877,,,2.6,4.3,,,,3.8,13.5
24,Mel Counts,C,23,BOS,54,,10.6,1.9,5.0,.368,,,,1.9,5.0,.368,.368,1.1,1.4,.784,,,4.9,0.4,,,,2.5,4.8
25,Steve Courtin,SG,22,PHI,24,,13.2,1.8,4.3,.408,,,,1.8,4.3,.408,.408,0.7,0.9,.810,,,0.9,0.9,,,,1.8,4.2
26,Dave DeBusschere*,PF,24,DET,79,,35.1,6.4,15.1,.425,,,,6.4,15.1,.425,.425,3.9,5.5,.700,,,11.1,3.2,,,,3.1,16.7
27,Connie Dierking,C,28,TOT,68,,19.0,3.2,7.9,.405,,,,3.2,7.9,.405,.405,1.5,2.5,.595,,,6.4,1.1,,,,2.4,7.9
27,Connie Dierking,C,28,PHI,38,,19.2,3.2,8.2,.389,,,,3.2,8.2,.389,.389,1.4,2.2,.651,,,6.3,1.1,,,,2.7,7.8
27,Connie Dierking,C,28,SFW,30,,18.8,3.2,7.6,.427,,,,3.2,7.6,.427,.427,1.5,2.8,.541,,,6.5,1.0,,,,2.1,8.0
28,Terry Dischinger,SG,24,DET,80,,33.7,7.1,14.4,.493,,,,7.1,14.4,.493,.493,4.0,5.3,.755,,,6.0,2.5,,,,3.2,18.2
29,Bob Duffy,PG,24,DET,4,,6.5,1.0,2.8,.364,,,,1.0,2.8,.364,.364,1.5,1.8,.857,,,1.0,1.3,,,,1.0,3.5
30,Johnny Egan,PG,26,NYK,74,26,22.5,3.5,7.1,.488,,,,3.5,7.1,.488,.488,2.2,2.7,.814,,,1.9,3.4,,,,1.9,9.2
31,Leroy Ellis,C,24,LAL,80,,25.3,3.9,8.8,.444,,,,3.9,8.8,.444,.444,2.5,3.6,.697,,,8.2,0.6,,,,2.5,10.3
32,Wayne Embry*,C,27,CIN,74,,30.3,4.8,10.4,.456,,,,4.8,10.4,.456,.456,3.2,5.0,.644,,,10.0,1.2,,,,4.0,12.7
33,Mike Farmer,SF,28,STL,60,,21.2,2.8,6.8,.409,,,,2.8,6.8,.409,.409,1.3,1.6,.798,,,4.3,1.5,,,,2.1,6.8
34,Bob Ferry,PF,27,BAL,77,,16.6,1.9,4.4,.423,,,,1.9,4.4,.423,.423,1.6,2.6,.613,,,4.6,0.8,,,,2.0,5.3
35,Dave Gambee,SF,27,PHI,80,,24.9,4.5,10.8,.412,,,,4.5,10.8,.412,.412,3.7,4.6,.813,,,5.9,1.4,,,,3.5,12.6
36,Tom Gola*,SG,32,NYK,77,41,22.4,2.6,5.9,.448,,,,2.6,5.9,.448,.448,1.7,2.3,.739,,,4.1,2.9,,,,3.5,7.0
37,Johnny Green,PF,31,NYK,78,33,22.1,4.4,9.4,.469,,,,4.4,9.4,.469,.469,2.1,3.9,.548,,,7.0,1.7,,,,2.5,11.0
38,Si Green,PG,31,BAL,70,,15.5,2.2,5.3,.413,,,,2.2,5.3,.413,.413,1.4,2.3,.627,,,2.4,2.0,,,,1.9,5.8
39,Jerry Greenspan,SG,23,PHI,5,,9.8,1.6,2.6,.615,,,,1.6,2.6,.615,.615,1.6,1.6,1.000,,,2.2,0.0,,,,2.4,4.8
40,Hal Greer*,SG,28,PHI,70,,37.1,7.7,17.8,.433,,,,7.7,17.8,.433,.433,4.8,5.9,.811,,,5.1,4.5,,,,3.6,20.2
41,Jerry Grote,G,24,LAL,11,,3.0,0.5,1.0,.545,,,,0.5,1.0,.545,.545,0.2,0.2,1.000,,,0.4,0.4,,,,0.5,1.3
42,Richie Guerin*,SG,32,STL,57,,29.4,5.2,11.6,.446,,,,5.2,11.6,.446,.446,4.1,5.3,.767,,,2.6,4.8,,,,3.4,14.4
43,Cliff Hagan*,SF,33,STL,77,,22.6,5.1,11.7,.436,,,,5.1,11.7,.436,.436,2.8,3.5,.799,,,3.6,1.8,,,,2.4,13.0
44,Happy Hairston,PF,22,CIN,61,,12.1,2.1,5.8,.373,,,,2.1,5.8,.373,.373,1.8,2.7,.667,,,4.8,0.4,,,,1.6,6.1
45,Reggie Harding,C,22,DET,78,,34.6,5.2,12.7,.410,,,,5.2,12.7,.410,.410,1.6,2.7,.612,,,11.6,2.3,,,,3.3,12.0
46,Charlie Hardnett,PF,26,BAL,20,,10.0,1.3,4.0,.313,,,,1.3,4.0,.313,.313,1.2,2.0,.590,,,3.9,0.1,,,,1.9,3.7
47,John Havlicek*,SG,24,BOS,75,,28.9,7.6,18.9,.401,,,,7.6,18.9,.401,.401,3.1,4.2,.744,,,4.9,2.7,,,,2.7,18.3
48,Tom Hawkins,SF,28,CIN,79,,23.6,2.8,6.8,.409,,,,2.8,6.8,.409,.409,1.5,2.6,.569,,,6.0,1.0,,,,3.0,7.0
49,Walt Hazzard,SG,22,LAL,66,,13.9,1.8,4.6,.382,,,,1.8,4.6,.382,.382,0.7,1.1,.648,,,1.7,2.1,,,,2.0,4.2
50,Tom Heinsohn*,SF,30,BOS,67,,25.5,5.4,14.2,.383,,,,5.4,14.2,.383,.383,2.7,3.4,.795,,,6.0,2.3,,,,3.8,13.6
51,Art Heyman,SG,23,NYK,55,1,12.1,2.1,4.9,.427,,,,2.1,4.9,.427,.427,1.6,2.4,.667,,,1.8,1.4,,,,1.7,5.7
52,Wayne Hightower,PF,25,TOT,75,,20.6,2.6,7.6,.344,,,,2.6,7.6,.344,.344,2.6,3.4,.768,,,5.6,0.7,,,,2.7,7.8
52,Wayne Hightower,PF,25,SFW,48,,21.6,2.8,8.3,.343,,,,2.8,8.3,.343,.343,2.8,3.6,.769,,,5.1,0.8,,,,3.0,8.4
52,Wayne Hightower,PF,25,BAL,27,,18.9,2.2,6.4,.345,,,,2.2,6.4,.345,.345,2.3,3.0,.765,,,6.4,0.6,,,,2.3,6.7
53,Gary Hill,SG,23,TOT,12,,8.6,0.8,3.0,.278,,,,0.8,3.0,.278,.278,0.6,1.2,.500,,,1.3,0.6,,,,0.9,2.3
53,Gary Hill,SG,23,SFW,9,,9.8,1.1,3.9,.286,,,,1.1,3.9,.286,.286,0.8,1.6,.500,,,1.7,0.7,,,,1.1,3.0
53,Gary Hill,SG,23,BAL,3,,5.0,0.0,0.3,.000,,,,0.0,0.3,.000,.000,0.0,0.0,,,,0.3,0.3,,,,0.3,0.0
54,Tom Hoover,C,24,NYK,24,0,6.4,0.5,1.3,.406,,,,0.5,1.3,.406,.406,0.3,0.6,.571,,,2.4,0.5,,,,1.5,1.4
55,Bailey Howell*,PF,28,BAL,80,,37.2,6.4,13.0,.495,,,,6.4,13.0,.495,.495,6.3,7.9,.801,,,10.9,2.6,,,,4.3,19.2
56,Les Hunter,PF,22,BAL,24,,4.8,0.8,2.7,.281,,,,0.8,2.7,.281,.281,0.3,0.6,.429,,,2.1,0.5,,,,0.7,1.8
57,Darrall Imhoff,C,26,LAL,76,,20.0,1.9,4.1,.466,,,,1.9,4.1,.466,.466,1.2,2.0,.571,,,6.6,1.1,,,,3.1,5.0
58,Luke Jackson,PF,23,PHI,76,,34.1,5.5,13.3,.414,,,,5.5,13.3,.414,.414,3.8,5.3,.713,,,12.9,1.2,,,,3.3,14.8
59,Gus Johnson*,SF,26,BAL,76,,38.1,7.6,18.1,.418,,,,7.6,18.1,.418,.418,3.4,5.1,.676,,,13.0,3.6,,,,3.4,18.6
60,K.C. Jones*,PG,32,BOS,78,,31.2,3.2,8.2,.396,,,,3.2,8.2,.396,.396,1.8,2.9,.630,,,4.1,5.6,,,,3.4,8.3
61,Larry Jones,SG,22,PHI,23,,15.6,2.0,6.7,.307,,,,2.0,6.7,.307,.307,1.6,2.3,.712,,,2.5,1.7,,,,2.0,5.7
62,Sam Jones*,SG,31,BOS,80,,36.1,10.3,22.7,.452,,,,10.3,22.7,.452,.452,5.4,6.5,.820,,,5.1,2.8,,,,2.2,25.9
63,Wali Jones,SG,22,BAL,77,,16.2,2.0,5.3,.375,,,,2.0,5.3,.375,.375,1.3,1.8,.728,,,1.8,2.6,,,,2.5,5.3
64,Willie Jones,PG,28,DET,12,,8.4,1.8,4.3,.404,,,,1.8,4.3,.404,.404,0.2,0.5,.333,,,0.8,0.6,,,,1.1,3.7
65,Red Kerr,C,32,PHI,80,,22.6,3.3,8.9,.370,,,,3.3,8.9,.370,.370,1.6,2.3,.696,,,6.9,2.5,,,,1.7,8.2
66,Jim King,PG,23,LAL,77,,21.7,2.4,6.1,.392,,,,2.4,6.1,.392,.392,1.5,2.0,.781,,,2.8,2.3,,,,2.5,6.3
67,Don Kojis,SF,26,DET,65,,12.9,2.8,6.4,.433,,,,2.8,6.4,.433,.433,1.0,1.5,.633,,,3.7,1.0,,,,1.8,6.5
68,Howard Komives,PG,23,NYK,80,63,29.7,4.8,12.8,.374,,,,4.8,12.8,.374,.374,2.7,3.2,.835,,,2.4,3.3,,,,3.1,12.2
69,Bud Koper,SG,22,SFW,54,,11.7,2.0,4.5,.440,,,,2.0,4.5,.440,.440,0.6,0.8,.833,,,1.1,0.8,,,,1.1,4.6
70,Barry Kramer,SF,22,TOT,52,,9.8,1.2,3.6,.339,,,,1.2,3.6,.339,.339,1.2,1.6,.714,,,1.9,0.8,,,,1.3,3.6
70,Barry Kramer,SF,22,SFW,33,,8.4,1.1,3.0,.360,,,,1.1,3.0,.360,.360,0.9,1.3,.682,,,1.8,0.8,,,,1.1,3.1
70,Barry Kramer,SF,22,NYK,19,0,12.2,1.4,4.5,.314,,,,1.4,4.5,.314,.314,1.6,2.1,.750,,,2.2,0.8,,,,1.6,4.4
71,Rudy LaRusso,PF,27,LAL,77,,33.6,4.9,10.7,.461,,,,4.9,10.7,.461,.461,4.2,5.4,.773,,,9.4,2.6,,,,3.4,14.1
72,George Lee,SF,28,SFW,19,,13.0,1.4,4.1,.351,,,,1.4,4.1,.351,.351,2.0,2.7,.731,,,2.9,0.6,,,,1.2,4.8
73,Kevin Loughery,PG,24,BAL,80,,30.2,5.1,12.0,.424,,,,5.1,12.0,.424,.424,2.7,3.5,.754,,,2.9,3.7,,,,4.0,12.8
74,Jerry Lucas*,PF,24,CIN,66,,43.4,8.5,17.0,.498,,,,8.5,17.0,.498,.498,4.5,5.5,.814,,,20.0,2.4,,,,3.2,21.4
75,Billy McGill,C,25,TOT,24,,5.5,0.9,2.7,.323,,,,0.9,2.7,.323,.323,0.5,0.7,.765,,,1.5,0.4,,,,1.3,2.3
75,Billy McGill,C,25,STL,16,,6.0,0.9,2.8,.311,,,,0.9,2.8,.311,.311,0.8,1.0,.750,,,1.5,0.4,,,,1.6,2.5
75,Billy McGill,C,25,LAL,8,,4.6,0.9,2.5,.350,,,,0.9,2.5,.350,.350,0.1,0.1,1.000,,,1.5,0.4,,,,0.8,1.9
76,McCoy McLemore,SF,22,SFW,78,,22.2,3.1,9.3,.337,,,,3.1,9.3,.337,.337,2.0,2.8,.714,,,6.3,1.0,,,,2.9,8.3
77,Tom Meschery,SF,26,SFW,79,,30.5,4.6,11.6,.394,,,,4.6,11.6,.394,.394,3.5,4.7,.751,,,8.3,1.3,,,,3.5,12.7
78,Eddie Miles,PG,24,DET,76,,27.3,5.8,13.1,.442,,,,5.8,13.1,.442,.442,2.2,2.9,.744,,,3.4,2.1,,,,2.6,13.7
79,Jackie Moreland,PF,26,DET,54,,13.6,1.9,5.5,.348,,,,1.9,5.5,.348,.348,1.2,1.9,.635,,,3.4,1.3,,,,2.8,5.0
80,Jeff Mullins,SG,22,STL,44,,11.2,2.0,4.8,.416,,,,2.0,4.8,.416,.416,0.9,1.4,.672,,,2.3,1.0,,,,1.4,4.9
81,Cotton Nash,SF,22,TOT,45,,7.9,1.0,3.2,.324,,,,1.0,3.2,.324,.324,1.0,1.2,.827,,,1.8,0.4,,,,1.3,3.0
81,Cotton Nash,SF,22,LAL,25,,6.7,0.6,2.3,.246,,,,0.6,2.3,.246,.246,1.0,1.3,.781,,,1.4,0.4,,,,1.2,2.1
81,Cotton Nash,SF,22,SFW,20,,9.5,1.7,4.4,.375,,,,1.7,4.4,.375,.375,0.9,1.0,.900,,,2.4,0.5,,,,1.4,4.2
82,Willie Naulls,SF,30,BOS,71,,20.6,4.3,11.1,.384,,,,4.3,11.1,.384,.384,2.0,2.5,.813,,,4.7,1.0,,,,3.2,10.5
83,Don Nelson*,SF,24,LAL,39,,6.1,0.9,2.2,.424,,,,0.9,2.2,.424,.424,0.5,0.7,.769,,,1.9,0.6,,,,1.0,2.4
84,Paul Neumann,PG,27,TOT,76,,26.8,4.8,10.2,.473,,,,4.8,10.2,.473,.473,3.1,4.0,.772,,,2.6,3.1,,,,2.9,12.7
84,Paul Neumann,PG,27,PHI,40,,27.5,5.3,10.9,.491,,,,5.3,10.9,.491,.491,3.7,4.6,.804,,,2.6,3.5,,,,3.0,14.4
84,Paul Neumann,PG,27,SFW,36,,25.9,4.2,9.4,.450,,,,4.2,9.4,.450,.450,2.4,3.3,.723,,,2.7,2.6,,,,2.8,10.8
85,Bevo Nordmann,C,25,BOS,3,,8.3,1.0,1.7,.600,,,,1.0,1.7,.600,.600,0.0,0.0,,,,2.7,1.0,,,,1.7,2.0
86,Don Ohl,SG,28,BAL,77,,36.6,7.4,16.8,.438,,,,7.4,16.8,.438,.438,3.7,5.0,.732,,,4.4,3.2,,,,3.6,18.4
87,Bud Olsen,PF,24,CIN,79,,17.4,2.8,6.5,.438,,,,2.8,6.5,.438,.438,1.8,2.5,.738,,,4.2,1.1,,,,2.6,7.5
88,Bob Pettit*,PF,32,STL,50,,35.1,7.9,18.5,.429,,,,7.9,18.5,.429,.429,6.6,8.1,.820,,,12.4,2.6,,,,3.3,22.5
89,Gary Phillips,SG,25,SFW,73,,21.1,2.7,7.6,.358,,,,2.7,7.6,.358,.358,1.6,2.7,.603,,,2.6,2.0,,,,2.5,7.1
90,Hub Reed,C,28,DET,62,,12.1,1.4,3.6,.380,,,,1.4,3.6,.380,.380,0.6,0.9,.690,,,3.3,0.6,,,,2.2,3.4
91,Willis Reed*,C,22,NYK,80,80,38.0,7.9,18.2,.432,,,,7.9,18.2,.432,.432,3.8,5.1,.742,,,14.7,1.7,,,,4.2,19.5
92,Oscar Robertson*,PG,26,CIN,75,,45.6,10.8,22.4,.480,,,,10.8,22.4,.480,.480,8.9,10.6,.839,,,9.0,11.5,,,,2.7,30.4
93,Guy Rodgers*,SG,29,SFW,79,,34.2,5.9,15.5,.380,,,,5.9,15.5,.380,.380,2.8,4.1,.686,,,4.1,7.2,,,,3.2,14.6
94,John Rudometkin,SF,24,TOT,23,,16.3,2.3,6.7,.338,,,,2.3,6.7,.338,.338,1.5,2.2,.680,,,4.3,0.7,,,,2.3,6.0
94,John Rudometkin,SF,24,NYK,1,,22.0,3.0,8.0,.375,,,,3.0,8.0,.375,.375,0.0,0.0,,,,7.0,0.0,,,,5.0,6.0
94,John Rudometkin,SF,24,SFW,22,,16.1,2.2,6.6,.336,,,,2.2,6.6,.336,.336,1.5,2.3,.680,,,4.2,0.7,,,,2.2,6.0
95,Bill Russell*,C,30,BOS,78,,44.4,5.5,12.6,.438,,,,5.5,12.6,.438,.438,3.1,5.5,.573,,,24.1,5.3,,,,2.6,14.1
96,Tom Sanders*,PF,26,BOS,80,,30.7,4.7,10.9,.429,,,,4.7,10.9,.429,.429,2.4,3.2,.745,,,8.3,1.2,,,,4.0,11.8
97,Ray Scott,PF,26,DET,66,,32.8,6.1,16.5,.368,,,,6.1,16.5,.368,.368,3.3,4.8,.701,,,9.6,3.6,,,,3.2,15.5
98,Larry Siegfried,SG,25,BOS,72,,13.8,2.4,5.8,.415,,,,2.4,5.8,.415,.415,1.5,1.9,.779,,,1.9,1.7,,,,1.5,6.3
99,Paul Silas,PF,21,STL,79,,15.7,1.8,4.7,.373,,,,1.8,4.7,.373,.373,1.1,2.1,.506,,,7.3,0.6,,,,2.0,4.6
100,Adrian Smith,SG,28,CIN,80,,34.3,5.8,12.7,.456,,,,5.8,12.7,.456,.456,3.6,4.3,.830,,,2.8,3.0,,,,2.5,15.1
101,Tom Thacker,PG,25,CIN,55,,8.5,1.0,3.1,.333,,,,1.0,3.1,.333,.333,0.4,0.9,.489,,,2.3,0.7,,,,1.2,2.5
102,John Thompson*,PF,23,BOS,64,,10.9,1.3,3.3,.402,,,,1.3,3.3,.402,.402,1.0,1.6,.590,,,3.6,0.3,,,,2.2,3.6
103,Rod Thorn*,SG,23,DET,74,,23.9,4.3,10.1,.427,,,,4.3,10.1,.427,.427,2.4,3.3,.724,,,3.6,2.2,,,,1.6,11.0
104,Nate Thurmond*,PF,23,SFW,77,,41.2,6.7,16.1,.419,,,,6.7,16.1,.419,.419,3.1,4.6,.658,,,18.1,2.0,,,,3.0,16.5
105,John Tresvant,PF,25,STL,4,,8.8,1.0,2.8,.364,,,,1.0,2.8,.364,.364,1.5,2.3,.667,,,4.5,1.5,,,,2.3,3.5
106,Jack Twyman*,SF,30,CIN,80,,28.0,6.0,13.5,.443,,,,6.0,13.5,.443,.443,2.5,3.0,.828,,,4.8,1.7,,,,3.0,14.5
107,Chico Vaughn,SG,24,STL,75,,26.2,4.6,10.8,.424,,,,4.6,10.8,.424,.424,2.4,3.2,.752,,,2.3,2.1,,,,2.6,11.6
108,Chet Walker*,SF,24,PHI,79,,27.7,4.8,11.8,.403,,,,4.8,11.8,.403,.403,3.6,4.9,.742,,,6.7,1.7,,,,2.5,13.2
109,Gerry Ward,SG,23,BOS,3,,10.0,0.7,6.0,.111,,,,0.7,6.0,.111,.111,0.3,0.3,1.000,,,1.7,2.0,,,,2.0,1.7
110,Ben Warley,SF,28,PHI,64,,14.1,1.5,4.0,.372,,,,1.5,4.0,.372,.372,1.9,2.8,.705,,,4.3,0.8,,,,2.7,4.9
111,Jerry West*,PG,26,LAL,74,,41.4,11.1,22.4,.497,,,,11.1,22.4,.497,.497,8.8,10.7,.821,,,6.0,4.9,,,,3.0,31.0
112,Gene Wiley,C,27,LAL,80,,25.0,2.2,4.7,.465,,,,2.2,4.7,.465,.465,0.7,1.4,.505,,,8.6,1.3,,,,2.9,5.1
113,Lenny Wilkens*,PG,27,STL,78,,36.6,5.6,13.4,.414,,,,5.6,13.4,.414,.414,5.3,7.2,.746,,,4.7,5.5,,,,3.6,16.5
114,George Wilson,C,22,CIN,39,,7.4,1.1,4.0,.265,,,,1.1,4.0,.265,.265,0.2,0.8,.300,,,2.6,0.3,,,,1.5,2.3
