ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
37,Richie Guerin*,SG,31,NYK,2,,13.0,5.5,8.0,.688,,,,5.5,8.0,.688,.688,2.0,2.5,.800,,,1.5,2.0,,,,2.5,13.0
37,Richie Guerin*,SG,31,STL,78,,30.0,4.4,10.6,.410,,,,4.4,10.6,.410,.410,4.4,5.4,.819,,,3.2,4.8,,,,3.5,13.1
38,Cliff Hagan*,SF,32,STL,77,,29.6,7.4,16.6,.447,,,,7.4,16.6,.447,.447,3.5,4.3,.813,,,4.9,2.5,,,,3.5,18.4
39,Reggie Harding,C,21,DET,39,,29.7,4.7,11.8,.400,,,,4.7,11.8,.400,.400,1.6,2.5,.622,,,10.5,1.3,,,,3.1,11.0
40,Charlie Hardnett,PF,25,BAL,66,,9.3,1.6,3.9,.412,,,,1.6,3.9,.412,.412,1.3,1.9,.672,,,3.8,0.4,,,,1.7,4.5
41,Jerry Harkness,PG,23,NYK,5,,11.8,2.6,6.0,.433,,,,2.6,6.0,.433,.433,0.6,1.6,.375,,,1.2,1.2,,,,0.8,5.8
42,John Havlicek*,SF,23,BOS,80,,32.3,8.0,19.2,.417,,,,8.0,19.2,.417,.417,3.9,5.3,.746,,,5.4,3.0,,,,2.8,19.9
43,Tom Hawkins,SF,27,CIN,73,,24.2,3.5,7.9,.441,,,,3.5,7.9,.441,.441,1.5,2.6,.601,,,6.0,1.0,,,,2.7,8.6
44,Tom Heinsohn*,PF,29,BOS,76,,26.8,6.4,16.1,.398,,,,6.4,16.1,.398,.398,3.7,4.5,.827,,,6.1,2.4,,,,3.5,16.5
45,Art Heyman,SG,22,NYK,75,,29.8,5.8,13.4,.431,,,,5.8,13.4,.431,.431,3.9,5.6,.685,,,4.0,3.4,,,,3.1,15.4
46,Wayne Hightower,PF,24,SFW,79,,32.1,5.0,12.9,.385,,,,5.0,12.9,.385,.385,3.3,4.2,.790,,,7.2,1.7,,,,3.4,13.2
47,Gary Hill,SG,22,SFW,67,,15.1,2.2,5.7,.380,,,,2.2,5.7,.380,.380,0.8,1.1,.662,,,1.7,1.5,,,,2.5,5.1
48,Paul Hogue,C,23,TOT,15,,9.8,0.8,2.0,.400,,,,0.8,2.0,.400,.400,0.1,0.5,.286,,,2.1,0.4,,,,2.3,1.7
48,Paul Hogue,C,23,NYK,6,,14.8,1.5,2.7,.563,,,,1.5,2.7,.563,.563,0.2,0.8,.200,,,2.5,0.8,,,,2.5,3.2
48,Paul Hogue,C,23,BAL,9,,6.4,0.3,1.6,.214,,,,0.3,1.6,.214,.214,0.1,0.2,.500,,,1.8,0.1,,,,2.2,0.8
49,Tom Hoover,C,23,NYK,59,,16.7,1.7,4.2,.413,,,,1.7,4.2,.413,.413,1.4,2.2,.614,,,5.6,0.6,,,,3.1,4.8
50,Bailey Howell*,SF,27,DET,77,,35.1,7.8,16.5,.472,,,,7.8,16.5,.472,.472,6.1,7.5,.809,,,10.1,2.7,,,,3.8,21.6
51,Darrall Imhoff,C,25,DET,58,,15.0,1.8,4.3,.414,,,,1.8,4.3,.414,.414,1.2,2.0,.605,,,4.9,1.0,,,,2.9,4.8
52,Gus Johnson*,PF,25,BAL,78,,36.5,7.3,17.0,.430,,,,7.3,17.0,.430,.430,2.7,4.1,.658,,,13.6,2.2,,,,4.1,17.3
53,K.C. Jones*,PG,31,BOS,80,,30.3,3.5,9.0,.392,,,,3.5,9.0,.392,.392,1.1,2.1,.524,,,4.7,5.1,,,,3.2,8.2
54,Sam Jones*,SG,30,BOS,76,,31.3,8.1,17.9,.450,,,,8.1,17.9,.450,.450,3.3,4.2,.783,,,4.6,2.7,,,,2.5,19.4
55,Willie Jones,PG,27,DET,77,,20.0,3.4,8.8,.390,,,,3.4,8.8,.390,.390,1.3,1.8,.709,,,3.3,2.2,,,,2.7,8.2
56,Red Kerr,C,31,PHI,80,,36.7,6.7,15.6,.429,,,,6.7,15.6,.429,.429,3.4,4.5,.751,,,12.7,3.4,,,,2.3,16.8
57,Jim King,PG,22,LAL,60,,12.7,1.4,3.3,.424,,,,1.4,3.3,.424,.424,1.1,1.7,.653,,,1.9,1.8,,,,1.7,3.9
58,Don Kojis,SF,25,BAL,78,,14.7,2.6,6.2,.419,,,,2.6,6.2,.419,.419,1.1,1.9,.562,,,4.0,0.7,,,,1.6,6.3
59,Jim Krebs,C,28,LAL,68,,14.3,2.0,5.3,.375,,,,2.0,5.3,.375,.375,1.0,1.3,.765,,,4.2,0.7,,,,2.4,4.9
60,Rudy LaRusso,PF,26,LAL,79,,34.8,4.3,9.8,.434,,,,4.3,9.8,.434,.434,3.8,5.0,.751,,,10.1,2.4,,,,3.4,12.3
61,George Lee,SF,27,SFW,54,,9.7,1.2,3.1,.379,,,,1.2,3.1,.379,.379,0.9,1.3,.662,,,1.8,0.5,,,,1.2,3.2
62,Jim Loscutoff,SF,33,BOS,53,,8.5,1.1,3.4,.308,,,,1.1,3.4,.308,.308,0.3,0.6,.581,,,2.5,0.5,,,,1.7,2.5
63,Kevin Loughery,SG,23,TOT,66,,22.1,3.6,9.6,.374,,,,3.6,9.6,.374,.374,1.9,2.7,.712,,,2.1,2.8,,,,2.7,9.1
63,Kevin Loughery,SG,23,DET,1,,2.0,1.0,4.0,.250,,,,1.0,4.0,.250,.250,0.0,0.0,,,,0.0,0.0,,,,2.0,2.0
63,Kevin Loughery,SG,23,BAL,65,,22.4,3.6,9.6,.375,,,,3.6,9.6,.375,.375,1.9,2.7,.712,,,2.1,2.8,,,,2.7,9.2
64,Clyde Lovellette*,C,34,BOS,45,,9.7,2.8,6.8,.420,,,,2.8,6.8,.420,.420,1.0,1.3,.789,,,2.8,0.5,,,,2.2,6.7
65,Jerry Lucas*,PF,23,CIN,79,,41.4,6.9,13.1,.527,,,,6.9,13.1,.527,.527,3.9,5.0,.779,,,17.4,2.6,,,,3.8,17.7
66,Johnny McCarthy,PG,29,BOS,28,,7.4,0.6,1.7,.333,,,,0.6,1.7,.333,.333,0.2,0.5,.385,,,1.3,0.9,,,,1.5,1.3
67,Billy McGill,C,24,TOT,74,,24.1,6.2,12.7,.487,,,,6.2,12.7,.487,.487,2.8,3.8,.723,,,5.6,1.6,,,,2.9,15.1
67,Billy McGill,C,24,BAL,6,,7.8,1.8,4.0,.458,,,,1.8,4.0,.458,.458,1.5,1.8,.818,,,2.7,0.0,,,,0.8,5.2
67,Billy McGill,C,24,NYK,68,,25.5,6.5,13.4,.487,,,,6.5,13.4,.487,.487,2.9,4.0,.720,,,5.9,1.8,,,,3.1,16.0
68,Tom Meschery,SF,25,SFW,80,,30.3,5.5,11.9,.458,,,,5.5,11.9,.458,.458,2.6,3.7,.702,,,7.7,1.9,,,,3.6,13.5
69,Eddie Miles,SG,23,DET,60,,13.5,2.2,6.2,.353,,,,2.2,6.2,.353,.353,1.0,1.5,.713,,,1.6,1.0,,,,1.5,5.4
70,Jackie Moreland,PF,25,DET,78,,22.8,3.5,8.2,.426,,,,3.5,8.2,.426,.426,2.1,2.7,.781,,,5.2,1.6,,,,3.4,9.1
71,Willie Naulls,SF,29,BOS,78,,18.1,4.1,9.9,.417,,,,4.1,9.9,.417,.417,1.6,2.0,.796,,,4.6,0.8,,,,2.7,9.8
72,Don Nelson*,SF,23,LAL,80,,17.6,1.7,4.0,.418,,,,1.7,4.0,.418,.418,1.9,2.5,.741,,,4.0,1.0,,,,2.3,5.2
73,Paul Neumann,PG,26,PHI,74,,26.7,4.4,9.9,.443,,,,4.4,9.9,.443,.443,2.8,3.6,.789,,,3.3,3.9,,,,2.9,11.6
74,Bevo Nordmann,C,24,TOT,19,,13.6,1.4,3.5,.409,,,,1.4,3.5,.409,.409,0.5,1.0,.474,,,3.4,0.3,,,,2.7,3.3
74,Bevo Nordmann,C,24,NYK,7,,15.1,1.9,3.6,.520,,,,1.9,3.6,.520,.520,1.1,2.0,.571,,,3.6,0.1,,,,2.6,4.9
74,Bevo Nordmann,C,24,STL,12,,12.8,1.2,3.4,.341,,,,1.2,3.4,.341,.341,0.1,0.4,.200,,,3.3,0.3,,,,2.8,2.4
75,Don Ohl,SG,27,DET,71,,33.3,7.0,17.2,.408,,,,7.0,17.2,.408,.408,3.2,4.7,.680,,,2.5,3.2,,,,3.1,17.3
76,Bud Olsen,PF,23,CIN,49,,10.5,1.7,4.3,.405,,,,1.7,4.3,.405,.405,0.7,1.2,.561,,,3.0,0.6,,,,1.6,4.1
77,Mel Peterson,G-F,25,BAL,2,,1.5,0.5,0.5,1.000,,,,0.5,0.5,1.000,1.000,0.0,0.0,,,,0.5,0.0,,,,1.0,1.0
78,Bob Pettit*,PF,31,STL,80,,41.2,9.9,21.4,.463,,,,9.9,21.4,.463,.463,7.6,9.6,.789,,,15.3,3.2,,,,3.8,27.4
79,Gary Phillips,SG,24,SFW,66,,30.5,3.9,10.5,.370,,,,3.9,10.5,.370,.370,2.2,3.3,.670,,,3.8,3.1,,,,3.7,10.0
80,Frank Ramsey*,SG,32,BOS,75,,16.4,3.0,8.1,.374,,,,3.0,8.1,.374,.374,2.6,3.1,.841,,,3.0,1.1,,,,3.3,8.6
81,Hub Reed,C,27,LAL,46,,8.4,0.7,2.0,.363,,,,0.7,2.0,.363,.363,0.2,0.3,.667,,,2.3,0.5,,,,1.6,1.7
82,Oscar Robertson*,PG,25,CIN,79,,45.1,10.6,22.0,.483,,,,10.6,22.0,.483,.483,10.1,11.9,.853,,,9.9,11.0,,,,3.5,31.4
83,Guy Rodgers*,PG,28,SFW,79,,34.1,4.3,11.7,.365,,,,4.3,11.7,.365,.365,2.5,3.5,.707,,,4.2,7.0,,,,3.1,11.0
84,Ken Rohloff,G,24,STL,2,,3.5,0.0,0.5,.000,,,,0.0,0.5,.000,.000,0.0,0.0,,,,0.0,0.5,,,,2.0,0.0
85,John Rudometkin,SF,23,NYK,52,,13.4,3.0,6.3,.472,,,,3.0,6.3,.472,.472,1.7,2.2,.750,,,3.2,0.5,,,,1.7,7.6
86,Bill Russell*,C,29,BOS,78,,44.6,6.0,13.8,.433,,,,6.0,13.8,.433,.433,3.0,5.5,.550,,,24.7,4.7,,,,2.4,15.0
87,Tom Sanders*,PF,25,BOS,80,,29.6,4.4,10.5,.417,,,,4.4,10.5,.417,.417,2.7,3.5,.761,,,8.3,1.3,,,,3.5,11.4
88,Dolph Schayes*,PF,35,PHI,24,,14.6,1.8,6.0,.308,,,,1.8,6.0,.308,.308,1.9,2.4,.807,,,4.6,2.0,,,,3.2,5.6
89,Ray Scott,PF,25,DET,80,,37.1,6.7,16.3,.412,,,,6.7,16.3,.412,.412,4.1,5.7,.719,,,13.5,3.1,,,,3.7,17.6
90,Kenny Sears,SF,30,SFW,51,,10.2,1.0,2.4,.442,,,,1.0,2.4,.442,.442,1.3,1.5,.810,,,1.8,0.8,,,,1.4,3.3
91,Frank Selvy,SG,31,LAL,73,,17.6,2.2,5.8,.378,,,,2.2,5.8,.378,.378,1.1,1.7,.639,,,1.9,2.0,,,,1.6,5.5
92,Lee Shaffer,SF,24,PHI,41,,24.7,5.3,14.3,.370,,,,5.3,14.3,.370,.370,2.5,3.2,.767,,,5.0,0.9,,,,2.8,13.1
93,Gene Shue,PG,32,BAL,47,,20.5,1.7,5.9,.293,,,,1.7,5.9,.293,.293,0.8,1.3,.590,,,2.0,3.2,,,,2.1,4.2
94,Larry Siegfried,SG,24,BOS,31,,8.4,1.1,3.5,.318,,,,1.1,3.5,.318,.318,1.0,1.3,.795,,,1.6,1.3,,,,1.1,3.3
95,Adrian Smith,SG,27,CIN,66,,23.1,3.5,8.7,.406,,,,3.5,8.7,.406,.406,2.3,3.0,.782,,,2.2,2.2,,,,2.5,9.4
96,Larry Staverman,PF,27,TOT,60,,11.2,1.6,3.5,.462,,,,1.6,3.5,.462,.462,1.2,1.5,.767,,,2.9,0.5,,,,2.0,4.4
96,Larry Staverman,PF,27,BAL,6,,16.5,1.0,2.3,.429,,,,1.0,2.3,.429,.429,0.7,0.7,1.000,,,2.2,0.3,,,,1.2,2.7
96,Larry Staverman,PF,27,DET,20,,12.8,2.2,4.1,.537,,,,2.2,4.1,.537,.537,1.3,2.0,.667,,,3.5,0.6,,,,2.5,5.7
96,Larry Staverman,PF,27,CIN,34,,9.4,1.4,3.4,.414,,,,1.4,3.4,.414,.414,1.1,1.4,.830,,,2.8,0.5,,,,1.8,4.0
97,Roger Strickland,F,23,BAL,1,,4.0,1.0,3.0,.333,,,,1.0,3.0,.333,.333,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0
98,Tom Thacker,PG,24,CIN,48,,9.5,1.1,3.8,.293,,,,1.1,3.8,.293,.293,0.5,1.1,.491,,,2.4,1.1,,,,1.1,2.8
99,Rod Thorn*,SG,22,BAL,75,,34.6,5.5,13.5,.405,,,,5.5,13.5,.405,.405,3.4,4.7,.731,,,4.8,3.7,,,,2.5,14.4
100,Nate Thurmond*,PF,22,SFW,76,,25.9,2.9,7.3,.395,,,,2.9,7.3,.395,.395,1.3,2.3,.549,,,10.4,1.1,,,,2.4,7.0
101,Gene Tormohlen,C,26,STL,51,,12.5,1.8,4.9,.376,,,,1.8,4.9,.376,.376,0.4,0.9,.478,,,4.2,1.0,,,,2.5,4.1
102,Jack Twyman*,SF,29,CIN,68,,29.4,6.6,14.6,.450,,,,6.6,14.6,.450,.450,2.8,3.4,.829,,,5.4,2.0,,,,3.9,15.9
103,Chico Vaughn,SG,23,STL,68,,19.7,3.5,7.9,.442,,,,3.5,7.9,.442,.442,1.6,2.2,.723,,,1.9,1.9,,,,2.4,8.6
104,Chet Walker*,SF,23,PHI,76,,36.5,6.5,14.7,.440,,,,6.5,14.7,.440,.440,4.3,6.1,.711,,,10.3,1.6,,,,3.1,17.3
105,Gerry Ward,SG,22,STL,24,,5.8,0.7,2.2,.302,,,,0.7,2.2,.302,.302,0.5,0.7,.647,,,0.9,0.9,,,,1.1,1.8
106,Ben Warley,PF,27,PHI,79,,22.0,2.7,6.3,.435,,,,2.7,6.3,.435,.435,2.8,3.9,.721,,,7.8,0.9,,,,3.5,8.2
107,Jerry West*,PG,25,LAL,72,,40.4,10.3,21.2,.484,,,,10.3,21.2,.484,.484,8.1,9.8,.832,,,6.0,5.6,,,,2.8,28.7
108,Hubie White,SG,24,PHI,23,,8.5,1.3,4.6,.295,,,,1.3,4.6,.295,.295,0.7,1.2,.607,,,1.8,0.5,,,,1.2,3.4
109,Gene Wiley,C,26,LAL,78,,19.4,1.9,3.5,.535,,,,1.9,3.5,.535,.535,0.6,1.0,.600,,,6.5,0.6,,,,2.9,4.3
110,Lenny Wilkens*,PG,26,STL,78,,32.4,4.3,10.4,.413,,,,4.3,10.4,.413,.413,3.5,4.7,.740,,,4.3,4.6,,,,3.7,12.0
111,John Windsor,PF,23,SFW,11,,6.2,0.9,2.5,.370,,,,0.9,2.5,.370,.370,0.6,0.7,.875,,,2.4,0.2,,,,1.2,2.5
