ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
12,Dave Bing*,PG,24,DET,79,,40.6,10.6,24.0,.441,,,,10.6,24.0,.441,.441,6.0,8.5,.707,,,4.7,6.4,,,,3.2,27.1
13,John Block,C,23,SDR,52,,34.7,7.0,16.6,.423,,,,7.0,16.6,.423,.423,6.1,7.6,.802,,,11.0,1.4,,,,3.6,20.2
14,Bob Boozer,PF,30,CHI,77,,38.8,8.1,16.4,.492,,,,8.1,16.4,.492,.492,5.3,6.9,.768,,,9.8,1.6,,,,3.0,21.5
15,Nate Bowman,C,24,NYK,42,0,6.5,1.2,3.2,.388,,,,1.2,3.2,.388,.388,0.2,0.4,.667,,,2.7,0.5,,,,1.6,2.7
16,Bill Bradley*,SF,24,NYK,45,11,19.4,3.2,7.6,.416,,,,3.2,7.6,.416,.416,1.7,2.3,.731,,,2.5,3.0,,,,3.1,8.0
17,Bill Bridges,PF,28,STL,82,,39.0,5.7,12.3,.462,,,,5.7,12.3,.462,.462,4.2,5.9,.717,,,13.4,3.1,,,,4.5,15.6
18,Tyrone Britt,SG,23,SDR,11,,7.6,1.2,3.1,.382,,,,1.2,3.1,.382,.382,0.2,0.3,.667,,,1.4,1.1,,,,0.9,2.5
19,Em Bryant,PG,29,NYK,77,7,12.6,1.5,3.8,.385,,,,1.5,3.8,.385,.385,0.8,1.1,.686,,,1.7,1.7,,,,2.2,3.7
20,Jim Burns,SG,22,CHI,3,,3.7,0.7,2.3,.286,,,,0.7,2.3,.286,.286,0.0,0.0,,,,0.7,0.3,,,,0.3,1.3
21,Jim Caldwell,C,25,NYK,2,0,3.5,0.0,0.5,.000,,,,0.0,0.5,.000,.000,0.0,0.0,,,,0.5,0.5,,,,0.5,0.0
22,Joe Caldwell,SF,26,STL,79,,33.4,7.1,15.4,.463,,,,7.1,15.4,.463,.463,2.1,3.7,.569,,,4.3,3.0,,,,2.6,16.4
23,George Carter,SF,24,DET,1,,5.0,1.0,2.0,.500,,,,1.0,2.0,.500,.500,1.0,1.0,1.000,,,0.0,1.0,,,,0.0,3.0
24,Wilt Chamberlain*,C,31,PHI,82,,46.8,10.0,16.8,.595,,,,10.0,16.8,.595,.595,4.3,11.4,.380,,,23.8,8.6,,,,2.0,24.3
25,Len Chappell,C-PF,27,TOT,67,,15.9,3.5,6.8,.513,,,,3.5,6.8,.513,.513,2.1,2.9,.711,,,5.4,0.8,,,,1.8,9.1
25,Len Chappell,PF,27,CIN,10,,6.5,1.5,3.0,.500,,,,1.5,3.0,.500,.500,0.8,1.0,.800,,,1.5,0.5,,,,0.6,3.8
25,Len Chappell,C,27,DET,57,,17.5,3.9,7.5,.514,,,,3.9,7.5,.514,.514,2.3,3.2,.707,,,6.1,0.8,,,,2.0,10.0
26,Archie Clark,PG,26,LAL,81,,37.5,7.8,16.2,.480,,,,7.8,16.2,.480,.480,4.4,5.9,.740,,,4.2,4.4,,,,2.9,19.9
27,Barry Clemens,SF,24,CHI,78,,20.9,3.9,8.6,.449,,,,3.9,8.6,.449,.449,1.6,2.2,.724,,,4.8,1.3,,,,2.9,9.3
28,Larry Costello*,PG,36,PHI,28,,17.6,2.4,5.3,.453,,,,2.4,5.3,.453,.453,2.4,2.9,.827,,,1.8,2.4,,,,2.2,7.2
29,Mel Counts,PF,26,LAL,82,,21.2,4.7,9.9,.475,,,,4.7,9.9,.475,.475,2.3,3.1,.748,,,8.9,1.7,,,,3.8,11.7
30,Freddie Crawford,SG,26,TOT,69,,17.1,3.2,7.3,.442,,,,3.2,7.3,.442,.442,1.6,2.6,.620,,,2.8,2.0,,,,2.5,8.1
30,Freddie Crawford,SG,26,NYK,31,14,13.7,2.1,5.7,.367,,,,2.1,5.7,.367,.367,1.2,1.9,.627,,,2.7,1.5,,,,2.2,5.4
30,Freddie Crawford,SG,26,LAL,38,,19.9,4.2,8.7,.482,,,,4.2,8.7,.482,.482,1.9,3.2,.617,,,2.9,2.5,,,,2.7,10.3
31,Billy Cunningham*,SF,24,PHI,74,,28.1,7.0,15.9,.438,,,,7.0,15.9,.438,.438,5.0,6.9,.723,,,7.6,2.5,,,,3.5,18.9
32,Jim Davis,C,26,STL,50,,7.9,1.2,2.8,.439,,,,1.2,2.8,.439,.439,0.5,1.3,.391,,,2.5,0.3,,,,1.7,2.9
33,Dave DeBusschere*,SF,27,DET,80,,39.1,7.2,16.2,.442,,,,7.2,16.2,.442,.442,3.6,5.4,.664,,,13.5,2.3,,,,3.8,17.9
34,Connie Dierking,C,31,CIN,81,,32.6,6.7,14.4,.467,,,,6.7,14.4,.467,.467,2.9,3.8,.765,,,9.5,2.4,,,,3.9,16.4
35,Bill Dinwiddie,SF,24,CIN,67,,13.0,2.1,5.3,.394,,,,2.1,5.3,.394,.394,0.9,1.5,.608,,,3.5,0.5,,,,1.8,5.1
36,Terry Dischinger,SF,27,DET,78,,24.8,5.1,10.2,.494,,,,5.1,10.2,.494,.494,3.0,4.0,.762,,,6.2,1.5,,,,3.2,13.1
37,Sonny Dove,PF,22,DET,28,,5.8,0.8,2.7,.293,,,,0.8,2.7,.293,.293,0.4,0.9,.462,,,1.9,0.4,,,,1.0,2.0
38,Johnny Egan,PG,29,BAL,67,,13.9,2.4,6.2,.393,,,,2.4,6.2,.393,.393,2.1,2.7,.776,,,1.7,2.0,,,,1.9,7.0
39,Joe Ellis,SF,23,SFW,51,,12.2,2.2,5.9,.368,,,,2.2,5.9,.368,.368,0.6,1.0,.640,,,3.8,0.7,,,,1.6,5.0
40,Leroy Ellis,C,27,BAL,78,,34.9,4.9,10.3,.475,,,,4.9,10.3,.475,.475,2.7,3.7,.724,,,11.1,2.0,,,,3.3,12.4
41,Wayne Embry*,C,30,BOS,78,,13.9,2.5,6.2,.400,,,,2.5,6.2,.400,.400,1.4,2.4,.589,,,4.1,0.7,,,,2.2,6.3
42,Keith Erickson,SF,23,CHI,78,,28.9,4.8,12.1,.401,,,,4.8,12.1,.401,.401,2.5,3.3,.755,,,5.4,3.4,,,,3.5,12.2
43,Bob Ferry,C,30,BAL,59,,14.3,2.2,5.3,.412,,,,2.2,5.3,.412,.412,1.2,2.0,.624,,,3.2,1.0,,,,1.6,5.6
44,Ron Filipek,F,23,PHI,19,,3.8,0.9,2.5,.383,,,,0.9,2.5,.383,.383,0.4,0.7,.500,,,1.3,0.4,,,,0.6,2.3
45,Hank Finkel,C,25,SDR,53,,21.1,4.6,9.3,.492,,,,4.6,9.3,.492,.492,2.5,3.6,.686,,,7.1,1.4,,,,3.3,11.6
46,Jim Fox,C,24,TOT,55,,11.3,1.2,2.9,.410,,,,1.2,2.9,.410,.410,1.2,2.0,.611,,,4.2,0.5,,,,1.5,3.6
46,Jim Fox,C,24,CIN,31,,7.9,1.0,2.5,.405,,,,1.0,2.5,.405,.405,1.2,1.8,.643,,,3.1,0.4,,,,1.1,3.2
46,Jim Fox,C,24,DET,24,,15.8,1.4,3.4,.415,,,,1.4,3.4,.415,.415,1.3,2.2,.577,,,5.6,0.7,,,,2.1,4.1
47,Walt Frazier*,PG,22,NYK,74,15,21.5,3.5,7.7,.451,,,,3.5,7.7,.451,.451,2.1,3.2,.655,,,4.2,4.1,,,,2.7,9.0
48,Dave Gambee,PF,30,SDR,80,,21.9,4.7,10.7,.440,,,,4.7,10.7,.440,.440,4.0,4.7,.847,,,5.8,1.2,,,,3.2,13.4
49,Gail Goodrich*,SG,24,LAL,79,,26.0,5.0,10.3,.486,,,,5.0,10.3,.486,.486,3.8,5.0,.770,,,2.5,2.6,,,,2.9,13.8
50,Mal Graham,PG,22,BOS,48,,16.4,2.4,5.7,.430,,,,2.4,5.7,.430,.430,1.2,1.8,.636,,,2.0,1.3,,,,2.6,6.0
51,Gary Gray,SG,22,CIN,44,,6.3,1.1,3.0,.366,,,,1.1,3.0,.366,.366,0.2,0.2,.700,,,0.5,0.6,,,,1.1,2.4
52,Johnny Green,PF,34,TOT,77,,18.7,4.0,8.8,.459,,,,4.0,8.8,.459,.459,1.8,3.8,.471,,,7.1,1.0,,,,2.1,9.9
52,Johnny Green,PF,34,SDR,42,,25.5,5.7,12.5,.458,,,,5.7,12.5,.458,.458,2.4,5.0,.472,,,10.1,1.4,,,,2.7,13.9
52,Johnny Green,PF,34,PHI,35,,10.5,2.0,4.3,.460,,,,2.0,4.3,.460,.460,1.1,2.4,.470,,,3.5,0.6,,,,1.5,5.1
53,Hal Greer*,SG,31,PHI,82,,39.8,9.5,19.8,.478,,,,9.5,19.8,.478,.478,5.1,6.7,.769,,,5.4,4.5,,,,3.5,24.1
54,Matt Guokas,SG,23,PHI,82,,19.7,2.3,4.8,.483,,,,2.3,4.8,.483,.483,1.4,1.9,.776,,,2.3,2.3,,,,2.1,6.1
55,Happy Hairston,PF,25,TOT,74,,34.0,6.5,13.3,.487,,,,6.5,13.3,.487,.487,4.9,7.1,.699,,,8.3,1.3,,,,2.7,17.9
55,Happy Hairston,PF,25,CIN,48,,33.9,6.6,13.1,.503,,,,6.6,13.1,.503,.503,4.2,6.2,.686,,,7.4,1.2,,,,2.6,17.4
55,Happy Hairston,PF,25,DET,26,,34.3,6.3,13.7,.459,,,,6.3,13.7,.459,.459,6.2,8.7,.717,,,10.1,1.4,,,,2.8,18.8
56,Dennis Hamilton,PF,23,LAL,44,,8.6,1.2,2.5,.500,,,,1.2,2.5,.500,.500,0.3,0.3,1.000,,,1.6,0.7,,,,1.0,2.8
57,Reggie Harding,C,25,CHI,14,,21.8,1.7,5.1,.338,,,,1.7,5.1,.338,.338,1.2,2.4,.515,,,6.7,1.3,,,,2.5,4.6
58,Clem Haskins,PG,24,CHI,76,,19.4,3.6,8.6,.420,,,,3.6,8.6,.420,.420,1.8,2.7,.658,,,3.0,2.2,,,,2.3,8.9
59,John Havlicek*,SG,27,BOS,82,,35.6,8.1,18.9,.429,,,,8.1,18.9,.429,.429,4.5,5.5,.812,,,6.7,4.7,,,,2.9,20.7
60,Tom Hawkins,PF,31,LAL,78,,31.6,5.0,10.0,.499,,,,5.0,10.0,.499,.499,1.6,2.9,.546,,,5.9,1.5,,,,3.7,11.6
61,Walt Hazzard,PG,25,SEA,79,,33.7,9.3,21.0,.441,,,,9.3,21.0,.441,.441,5.4,7.0,.774,,,4.2,6.2,,,,3.1,24.0
62,Fred Hetzel,SF,25,SFW,77,,31.1,6.9,16.7,.414,,,,6.9,16.7,.414,.414,5.1,6.2,.833,,,7.1,1.7,,,,3.4,19.0
63,Bailey Howell*,PF,31,BOS,82,,34.2,7.8,16.3,.481,,,,7.8,16.3,.481,.481,4.1,5.6,.727,,,9.8,1.6,,,,3.5,19.8
64,Lou Hudson*,SG,23,STL,46,,21.0,4.9,10.9,.454,,,,4.9,10.9,.454,.454,2.6,3.6,.732,,,4.2,1.4,,,,2.5,12.5
65,Darrall Imhoff,C,29,LAL,82,,27.7,3.6,7.5,.478,,,,3.6,7.5,.478,.478,2.2,3.5,.619,,,10.9,2.5,,,,3.2,9.3
66,Al Jackson,G,24,CIN,2,,8.5,0.0,1.5,.000,,,,0.0,1.5,.000,.000,0.0,0.0,,,,0.0,0.5,,,,3.0,0.0
67,Luke Jackson,PF,26,PHI,82,,31.3,4.9,11.3,.433,,,,4.9,11.3,.433,.433,2.0,2.8,.719,,,10.6,1.7,,,,3.5,11.8
68,Phil Jackson*,PF,22,NYK,75,5,14.6,2.4,6.1,.400,,,,2.4,6.1,.400,.400,1.3,2.2,.589,,,4.5,0.7,,,,2.8,6.2
69,Gus Johnson*,SF,29,BAL,60,,37.9,8.0,17.2,.467,,,,8.0,17.2,.467,.467,3.0,4.5,.667,,,13.0,2.7,,,,3.7,19.1
70,Neil Johnson,PF,24,NYK,43,1,6.7,1.0,2.5,.415,,,,1.0,2.5,.415,.415,0.5,1.1,.479,,,1.7,0.8,,,,1.5,2.6
71,Johnny Jones,SF,24,BOS,51,,9.3,1.7,5.0,.340,,,,1.7,5.0,.340,.340,0.8,1.3,.618,,,2.2,0.5,,,,1.2,4.2
72,Nick Jones,PG,22,SDR,42,,14.4,2.0,5.5,.371,,,,2.0,5.5,.371,.371,1.3,1.6,.797,,,1.6,2.1,,,,2.0,5.4
73,Sam Jones*,SG,34,BOS,73,,33.0,8.5,18.5,.461,,,,8.5,18.5,.461,.461,4.3,5.2,.827,,,4.9,3.0,,,,2.5,21.3
74,Wali Jones,PG,25,PHI,77,,26.7,5.4,13.5,.397,,,,5.4,13.5,.397,.397,2.1,2.6,.787,,,2.8,3.2,,,,2.9,12.8
75,Toby Kimball,PF,25,SDR,81,,31.1,4.4,11.0,.396,,,,4.4,11.0,.396,.396,2.2,3.8,.592,,,11.7,1.8,,,,3.4,11.0
76,Jim King,PG,26,SFW,54,,32.3,6.3,14.8,.425,,,,6.3,14.8,.425,.425,4.0,5.0,.810,,,4.5,4.2,,,,3.2,16.6
77,Don Kojis,SF,29,SDR,69,,36.9,7.7,17.2,.446,,,,7.7,17.2,.446,.446,4.3,6.0,.726,,,10.3,2.6,,,,3.8,19.7
78,Howard Komives,PG,26,NYK,78,6,21.3,3.0,8.1,.369,,,,3.0,8.1,.369,.369,1.7,2.1,.820,,,2.2,3.2,,,,2.2,7.7
79,Tommy Kron,SG,24,SEA,76,,23.6,3.6,9.2,.396,,,,3.6,9.2,.396,.396,2.4,3.1,.790,,,4.7,3.7,,,,3.0,9.7
80,Rudy LaRusso,PF,30,SFW,79,,35.7,7.6,17.6,.433,,,,7.6,17.6,.433,.433,6.6,8.4,.790,,,9.4,2.3,,,,4.3,21.8
81,Dave Lattin,PF,24,SFW,44,,5.8,0.8,2.3,.363,,,,0.8,2.3,.363,.363,0.5,0.8,.697,,,2.4,0.3,,,,2.1,2.2
82,Clyde Lee,C,23,SFW,82,,32.9,4.5,10.9,.417,,,,4.5,10.9,.417,.417,2.8,4.1,.684,,,13.9,1.6,,,,4.0,11.9
83,George Lee,F-G,31,SFW,10,,10.6,0.8,3.5,.229,,,,0.8,3.5,.229,.229,1.7,2.4,.708,,,2.7,0.4,,,,1.6,3.3
84,George Lehmann,PG,25,STL,55,,9.0,1.1,3.1,.343,,,,1.1,3.1,.343,.343,0.6,0.8,.814,,,0.8,1.7,,,,1.0,2.8
85,Bobby Lewis,SG,22,SFW,41,,8.3,1.4,3.7,.391,,,,1.4,3.7,.391,.391,1.5,1.9,.772,,,1.4,1.0,,,,1.0,4.4
86,Paul Long,SG,23,DET,16,,5.8,1.4,3.2,.451,,,,1.4,3.2,.451,.451,0.7,0.9,.733,,,0.9,0.8,,,,0.8,3.6
87,Plummer Lott,SF,22,SEA,44,,10.9,1.0,3.4,.311,,,,1.0,3.4,.311,.311,0.4,0.7,.613,,,2.1,0.8,,,,1.5,2.5
88,Kevin Loughery,PG,27,BAL,77,,29.8,5.9,14.6,.406,,,,5.9,14.6,.406,.406,4.0,5.1,.778,,,3.2,3.3,,,,3.9,15.9
89,Bob Love,SF,25,CIN,72,,14.8,2.7,6.3,.424,,,,2.7,6.3,.424,.424,1.1,1.6,.684,,,2.9,0.8,,,,2.0,6.4
90,Jerry Lucas*,PF,27,CIN,82,,44.1,8.6,16.6,.519,,,,8.6,16.6,.519,.519,4.2,5.4,.778,,,19.0,3.1,,,,3.0,21.5
91,Ed Manning,PF,24,BAL,71,,13.4,1.6,3.6,.432,,,,1.6,3.6,.432,.432,0.8,1.4,.606,,,5.3,0.5,,,,2.2,4.0
92,Jack Marin,SF,23,BAL,82,,24.8,5.2,11.4,.460,,,,5.2,11.4,.460,.460,3.0,3.8,.796,,,5.8,1.3,,,,3.0,13.5
93,Jon McGlocklin,SG,24,SDR,65,,28.9,4.9,11.6,.417,,,,4.9,11.6,.417,.417,2.4,2.8,.867,,,3.1,2.7,,,,1.8,12.1
94,Stan McKenzie,SG,23,BAL,50,,13.1,1.5,3.6,.401,,,,1.5,3.6,.401,.401,1.2,1.8,.659,,,2.4,0.5,,,,2.0,4.1
95,McCoy McLemore,SF,25,CHI,76,,27.6,4.9,12.4,.398,,,,4.9,12.4,.398,.398,2.8,3.6,.779,,,5.7,1.7,,,,2.9,12.7
96,Bill Melchionni,PG,23,PHI,71,,10.7,2.1,4.7,.435,,,,2.1,4.7,.435,.435,0.5,0.7,.702,,,1.5,1.5,,,,1.1,4.6
97,Tom Meschery,SF,29,SEA,82,,34.8,5.8,12.3,.469,,,,5.8,12.3,.469,.469,3.0,4.2,.707,,,10.2,2.4,,,,3.9,14.5
98,Eddie Miles,SG,27,DET,76,,30.3,7.4,15.5,.475,,,,7.4,15.5,.475,.475,3.7,4.9,.764,,,3.5,2.8,,,,2.6,18.5
99,Jay Miller,SF,24,STL,8,,6.5,1.0,3.9,.258,,,,1.0,3.9,.258,.258,0.5,0.9,.571,,,0.9,0.1,,,,1.4,2.5
100,Earl Monroe*,SG,23,BAL,82,,36.7,9.0,20.0,.453,,,,9.0,20.0,.453,.453,6.2,7.9,.781,,,5.7,4.3,,,,3.4,24.3
101,Erwin Mueller,C-PF,23,TOT,74,,24.2,3.0,6.6,.456,,,,3.0,6.6,.456,.456,1.4,2.5,.578,,,5.3,2.1,,,,2.2,7.5
101,Erwin Mueller,PF,23,CHI,35,,23.3,2.6,6.7,.387,,,,2.6,6.7,.387,.387,1.3,2.3,.561,,,4.8,2.2,,,,2.2,6.5
101,Erwin Mueller,C,23,LAL,39,,24.9,3.4,6.5,.520,,,,3.4,6.5,.520,.520,1.6,2.6,.592,,,5.7,2.0,,,,2.2,8.3
102,Jeff Mullins,SG,25,SFW,79,,35.5,7.7,17.6,.439,,,,7.7,17.6,.439,.439,3.5,4.4,.794,,,5.7,4.4,,,,3.4,18.9
103,Dorie Murrey,PF,24,SEA,81,,18.4,2.6,6.0,.436,,,,2.6,6.0,.436,.436,2.1,3.0,.689,,,7.4,0.8,,,,3.4,7.3
104,Don Nelson*,SF,27,BOS,82,,18.3,3.8,7.7,.494,,,,3.8,7.7,.494,.494,2.4,3.3,.728,,,5.3,1.3,,,,2.2,10.0
105,Don Ohl,PG,31,TOT,70,,27.4,5.6,12.7,.441,,,,5.6,12.7,.441,.441,2.8,3.6,.776,,,2.5,2.2,,,,2.6,14.0
105,Don Ohl,PG,31,BAL,39,,28.1,5.9,13.7,.433,,,,5.9,13.7,.433,.433,2.9,3.8,.770,,,2.9,2.2,,,,2.3,14.8
105,Don Ohl,PG,31,STL,31,,26.5,5.2,11.5,.454,,,,5.2,11.5,.454,.454,2.7,3.4,.783,,,2.0,2.4,,,,3.0,13.1
106,Bud Olsen,PF,27,SEA,73,,12.3,1.8,3.9,.456,,,,1.8,3.9,.456,.456,0.2,0.8,.274,,,2.8,1.0,,,,1.9,3.8
107,George Patterson,C,28,DET,59,,9.5,0.7,2.3,.331,,,,0.7,2.3,.331,.331,0.5,0.6,.842,,,2.7,0.9,,,,1.4,2.0
108,Willis Reed*,PF,25,NYK,81,81,35.5,8.1,16.6,.490,,,,8.1,16.6,.490,.490,4.5,6.3,.721,,,13.2,2.0,,,,4.2,20.8
109,Jim Reid,F,22,PHI,6,,8.7,1.7,3.3,.500,,,,1.7,3.3,.500,.500,0.2,0.8,.200,,,1.8,0.5,,,,1.0,3.5
110,Pat Riley*,SG,22,SDR,80,,15.8,3.1,8.3,.379,,,,3.1,8.3,.379,.379,1.6,2.5,.634,,,2.2,1.7,,,,2.6,7.9
111,Oscar Robertson*,PG,29,CIN,65,,42.5,10.2,20.3,.500,,,,10.2,20.3,.500,.500,8.9,10.2,.873,,,6.0,9.7,,,,3.1,29.2
112,Flynn Robinson,PG,26,TOT,75,,27.3,5.9,13.5,.440,,,,5.9,13.5,.440,.440,3.8,4.7,.821,,,3.6,2.9,,,,2.5,15.7
112,Flynn Robinson,PG,26,CIN,2,,8.0,1.5,5.0,.300,,,,1.5,5.0,.300,.300,1.5,3.5,.429,,,2.0,2.5,,,,2.0,4.5
112,Flynn Robinson,PG,26,CHI,73,,27.8,6.0,13.7,.441,,,,6.0,13.7,.441,.441,3.9,4.7,.828,,,3.7,2.9,,,,2.5,16.0
113,Guy Rodgers*,PG,32,TOT,79,,19.6,1.9,5.4,.347,,,,1.9,5.4,.347,.347,1.4,1.7,.805,,,1.9,4.8,,,,2.1,5.1
113,Guy Rodgers*,PG,32,CHI,4,,32.3,4.0,13.5,.296,,,,4.0,13.5,.296,.296,2.3,2.8,.818,,,3.5,7.0,,,,2.8,10.3
113,Guy Rodgers*,PG,32,CIN,75,,18.9,1.8,5.0,.355,,,,1.8,5.0,.355,.355,1.3,1.6,.803,,,1.8,4.7,,,,2.1,4.8
114,Bob Rule,C,23,SEA,82,,29.6,6.9,14.2,.489,,,,6.9,14.2,.489,.489,4.2,6.5,.658,,,9.5,1.2,,,,3.9,18.1
115,Bill Russell*,C,33,BOS,78,,37.9,4.7,11.0,.425,,,,4.7,11.0,.425,.425,3.2,5.9,.537,,,18.6,4.6,,,,3.1,12.5
116,Cazzie Russell,SF,23,NYK,82,45,28.0,6.7,14.5,.462,,,,6.7,14.5,.462,.462,3.4,4.3,.808,,,4.6,2.4,,,,2.7,16.9
117,Tom Sanders*,SF,29,BOS,78,,25.4,3.8,8.9,.428,,,,3.8,8.9,.428,.428,2.6,3.3,.784,,,5.8,1.3,,,,3.8,10.2
118,Dave Schellhase,PG,23,CHI,42,,7.2,1.1,3.3,.341,,,,1.1,3.3,.341,.341,0.5,0.9,.526,,,1.1,0.9,,,,1.0,2.7
119,Ray Scott,PF,29,BAL,81,,36.1,6.0,14.7,.412,,,,6.0,14.7,.412,.412,4.3,5.5,.779,,,13.7,2.1,,,,3.1,16.4
120,Larry Siegfried,PG,28,BOS,62,,31.2,4.2,10.1,.415,,,,4.2,10.1,.415,.415,3.8,4.4,.868,,,3.5,4.7,,,,3.1,12.2
121,Paul Silas,PF,24,STL,82,,32.3,4.9,10.6,.458,,,,4.9,10.6,.458,.458,3.6,5.2,.705,,,11.7,2.0,,,,3.0,13.4
122,Jerry Sloan*,SG,25,CHI,77,,31.9,4.8,12.5,.385,,,,4.8,12.5,.385,.385,3.8,5.0,.749,,,7.7,3.0,,,,3.8,13.3
123,Adrian Smith,SG,31,CIN,82,,33.9,5.9,12.6,.464,,,,5.9,12.6,.464,.464,3.9,4.7,.829,,,2.3,3.3,,,,3.2,15.6
124,Dick Snyder,SG,23,STL,75,,21.6,3.4,8.2,.419,,,,3.4,8.2,.419,.419,1.7,2.2,.772,,,2.6,2.2,,,,2.9,8.6
125,Craig Spitzer,C,22,CHI,10,,4.4,0.8,2.1,.381,,,,0.8,2.1,.381,.381,0.2,0.3,.667,,,2.4,0.0,,,,0.4,1.8
126,Joe Strawder,C,27,DET,73,,27.8,2.8,6.2,.452,,,,2.8,6.2,.452,.452,1.9,2.9,.647,,,9.4,1.2,,,,4.3,7.5
127,Tom Thacker,SG,28,BOS,65,,12.0,1.8,4.2,.419,,,,1.8,4.2,.419,.419,0.7,1.3,.512,,,2.5,1.1,,,,2.5,4.2
128,Rod Thorn*,SG,26,SEA,66,,25.3,5.7,12.7,.451,,,,5.7,12.7,.451,.451,3.8,5.2,.737,,,4.0,3.5,,,,1.8,15.2
129,Nate Thurmond*,C,26,SFW,51,,43.6,7.5,18.2,.411,,,,7.5,18.2,.411,.411,5.5,8.6,.644,,,22.0,4.2,,,,2.7,20.5
130,Gene Tormohlen,C,30,STL,77,,9.3,1.3,3.4,.374,,,,1.3,3.4,.374,.374,0.4,0.7,.589,,,2.9,0.9,,,,1.2,3.0
131,John Tresvant,PF,28,TOT,85,,29.1,4.7,10.2,.457,,,,4.7,10.2,.457,.457,2.9,4.5,.651,,,8.3,1.9,,,,4.0,12.3
131,John Tresvant,PF,28,DET,55,,30.4,5.0,10.9,.461,,,,5.0,10.9,.461,.461,3.3,5.1,.658,,,9.8,2.1,,,,4.3,13.3
131,John Tresvant,PF,28,CIN,30,,26.7,4.0,9.0,.448,,,,4.0,9.0,.448,.448,2.2,3.5,.632,,,5.6,1.5,,,,3.5,10.3
132,Al Tucker,PF,24,SEA,81,,29.2,5.4,12.2,.442,,,,5.4,12.2,.442,.442,2.3,3.2,.707,,,7.5,1.4,,,,3.2,13.1
133,Bill Turner,SF,23,SFW,42,,11.5,1.6,3.7,.433,,,,1.6,3.7,.433,.433,0.9,1.4,.600,,,3.7,0.4,,,,1.8,4.1
134,Dick Van Arsdale,SG,24,NYK,78,50,30.1,4.1,9.3,.436,,,,4.1,9.3,.436,.436,2.9,4.3,.670,,,5.4,2.9,,,,2.9,11.0
135,Tom Van Arsdale,SG-SF,24,TOT,77,,19.7,2.7,7.1,.387,,,,2.7,7.1,.387,.387,2.4,3.3,.746,,,2.9,2.0,,,,2.6,7.9
135,Tom Van Arsdale,SG,24,DET,50,,16.6,2.3,6.1,.371,,,,2.3,6.1,.371,.371,2.0,2.7,.743,,,2.6,1.6,,,,2.4,6.6
